ticker	signal_price
SH	41.43
SH	41.46
SH	42.56
SH	43.87
SH	45.11
SH	37.58
SH	41.76
SH	42.8
SH	41.24
SH	44.76
SH	38.58
TQQQ	44.16
TQQQ	28.4
TQQQ	29.73
TQQQ	29.56
TQQQ	35.43
TQQQ	35.28
TQQQ	36.76
TQQQ	36.94
TQQQ	37.03
TQQQ	38.08
TQQQ	37.43
TQQQ	41.76
TQQQ	42.61
TQQQ	44.58
TQQQ	44.75
TQQQ	44.69
TQQQ	47.24
TQQQ	47.79
TQQQ	48.38
TQQQ	50.49
TQQQ	50.69
TQQQ	52.95
TQQQ	52.54
TQQQ	53.51
TQQQ	52.84
TQQQ	53.95
TQQQ	43.83
TQQQ	29.49
TQQQ	37.03
TQQQ	37.42
TQQQ	41.67
TQQQ	42.61
TQQQ	43.31
TQQQ	43.29
TQQQ	44.47
TQQQ	44.74
TQQQ	44.7
TQQQ	52.54
TQQQ	52.84
TQQQ	53.8
TQQQ	43.83
TQQQ	36.01
TQQQ	37.42
TQQQ	41.26
TQQQ	43.26
TQQQ	43.09
TQQQ	44.47
TQQQ	44.8
TQQQ	45.65
TQQQ	52.4
TQQQ	52.61
TQQQ	51.01
TQQQ	29.37
TQQQ	36.06
TQQQ	43.48
TQQQ	44.68
TQQQ	52.54
TQQQ	52.69
TQQQ	53.48
TQQQ	50.54
SQQQ	157.03
SQQQ	162.1
SQQQ	169.11
SQQQ	176.95
SQQQ	92.51
SQQQ	75.63
SQQQ	73.43
SQQQ	78.75
SQQQ	172.33
SQQQ	191.86
SQQQ	90.35
SQQQ	75.64
SQQQ	186.5
SQQQ	90.18
SQQQ	90.0
FNGB	15.57
FNGB	16.4
FNGB	21.36
FNGB	19.77
FNGB	19.8
FNGB	21.01
FNGB	19.61
FNGB	20.67
FNGB	21.01
FNGB	21.39
FNGB	21.03
FNGB	21.43
SOXL	33.68
SOXL	20.75
SOXL	12.06
SOXL	13.32
SOXL	13.67
SOXL	13.85
SOXL	14.09
SOXL	20.56
SOXL	25.01
SOXL	25.12
SOXL	25.36
SOXL	25.53
SOXL	26.28
SOXL	26.62
SOXL	27.41
SOXL	27.3
SOXL	27.72
SOXL	28.51
SOXL	34.43
SOXL	34.87
SOXL	34.53
SOXL	13.15
SOXL	18.75
SOXL	19.33
SOXL	21.84
SOXL	25.17
SOXL	25.25
SOXL	27.1
SOXL	27.46
SOXL	29.26
SOXL	29.92
SOXL	30.34
SOXL	18.75
SOXL	19.17
SOXL	21.28
SOXL	21.72
SOXL	24.73
SOXL	27.19
SOXL	26.12
SOXL	30.45
SOXL	30.23
SOXL	20.59
SOXL	25.02
SOXL	25.21
SOXL	27.26
SOXL	25.25
SOXL	27.31
BTC-USD	99814.75
BTC-USD	99893.25
BTC-USD	101701.8
BTC-USD	101858.43
BTC-USD	101759.65
BTC-USD	103095.06
BTC-USD	104953.83
BTC-USD	98101.7
BTC-USD	98256.76
BTC-USD	98218.19
BTC-USD	99060.22
BTC-USD	99127.05
BTC-USD	94811.14
BTC-USD	99739.23
BTC-USD	103580.72
BTC-USD	104611.77
BTC-USD	98072.11
BTC-USD	97062.3
BTC-USD	98071.1
BTC-USD	85671.16
BTC-USD	81583.14
BTC-USD	83572.59
BTC-USD	83399.35
BTC-USD	85271.62
BTC-USD	85231.51
BTC-USD	85185.27
BTC-USD	87082.06
BTC-USD	88183.7
BTC-USD	94567.23
BTC-USD	94968.81
BTC-USD	94853.29
BTC-USD	94846.79
BTC-USD	97212.94
BTC-USD	103757.66
BTC-USD	103834.76
BTC-USD	104085.58
BTC-USD	105256.93
BTC-USD	106534.54
BTC-USD	109912.71
BTC-USD	105881.91
BTC-USD	105772.52
BTC-USD	105820.59
BTC-USD	107046.51
BTC-USD	107359.34
BTC-USD	109006.38
BTC-USD	118671.25
BTC-USD	121918.61
BTC-USD	119305.84
BTC-USD	118780.62
BTC-USD	118903.45
BTC-USD	114963.12
BTC-USD	118028.3
BTC-USD	118545.0
BTC-USD	123411.47
BTC-USD	108530.64
BTC-USD	112002.23
BTC-USD	112009.55
BTC-USD	112523.55
BTC-USD	111773.18
BTC-USD	114071.8
BTC-USD	115220.48
BTC-USD	115339.81
BTC-USD	115942.4
BTC-USD	115825.05
BTC-USD	116902.22
BTC-USD	117168.03
BTC-USD	117564.88
BTC-USD	117427.16
BTC-USD	113965.4
BTC-USD	114211.86
BTC-USD	114292.45
BTC-USD	120259.87
BTC-USD	122271.81
BTC-USD	123131.94
BTC-USD	125251.19
BTC-USD	110983.86
BTC-USD	111678.61
BTC-USD	88261.26
BTC-USD	90971.75
BTC-USD	95955.53
BTC-USD	104085.58
BTC-USD	102980.2
BTC-USD	109068.38
BTC-USD	107790.54
BTC-USD	108921.5
BTC-USD	116426.04
BTC-USD	124520.29
BTC-USD	96145.0
BTC-USD	103981.62
BTC-USD	108533.75
BTC-USD	108779.05
BTC-USD	116210.61
BTC-USD	109016.51
BTC-USD	118488.84
ETH-USD	3685.4
ETH-USD	3923.46
ETH-USD	4029.21
ETH-USD	3407.32
ETH-USD	3402.8
ETH-USD	3650.94
ETH-USD	3649.14
ETH-USD	3256.17
ETH-USD	3467.78
ETH-USD	2737.74
ETH-USD	2716.42
ETH-USD	2732.74
ETH-USD	2752.16
ETH-USD	1933.29
ETH-USD	1938.34
ETH-USD	1927.92
ETH-USD	1628.25
ETH-USD	1798.17
ETH-USD	1806.76
ETH-USD	2542.47
ETH-USD	2671.56
ETH-USD	2552.97
ETH-USD	2656.72
ETH-USD	2725.91
ETH-USD	2635.95
ETH-USD	2508.52
ETH-USD	2519.38
ETH-USD	2736.52
ETH-USD	2794.02
ETH-USD	2826.29
ETH-USD	2442.28
ETH-USD	2465.81
ETH-USD	2561.82
ETH-USD	2613.07
ETH-USD	3046.61
ETH-USD	3434.18
ETH-USD	3742.37
ETH-USD	3811.71
ETH-USD	3740.92
ETH-USD	3773.63
ETH-USD	3814.49
ETH-USD	3816.68
ETH-USD	3828.75
ETH-USD	4026.23
ETH-USD	4265.46
ETH-USD	4299.76
ETH-USD	4801.4
ETH-USD	4597.72
ETH-USD	4293.42
ETH-USD	4346.39
ETH-USD	4143.64
ETH-USD	4245.57
ETH-USD	3881.71
ETH-USD	3953.93
ETH-USD	2828.86
ETH-USD	2795.94
ETH-USD	3035.06
ETH-USD	3035.58
ETH-USD	3027.2
ETH-USD	1833.14
ETH-USD	1824.64
ETH-USD	2559.06
ETH-USD	2628.05
ETH-USD	2659.22
ETH-USD	3011.38
ETH-USD	3808.63
ETH-USD	4187.59
ETH-USD	4293.58
ETH-USD	4595.28
ETH-USD	1840.98
ETH-USD	1830.48
ETH-USD	2548.4
ETH-USD	2628.05
ETH-USD	2643.55
ETH-USD	4180.25
ETH-USD	4644.5
ETH-USD	1834.92
ETH-USD	2561.7
ETH-USD	2545.13
ETH-USD	4553.04
ETH-USD	4630.27
SOL-USD	239.52
SOL-USD	240.03
SOL-USD	238.96
SOL-USD	217.0
SOL-USD	216.44
SOL-USD	189.42
SOL-USD	208.01
SOL-USD	212.81
SOL-USD	218.38
SOL-USD	216.98
SOL-USD	204.83
SOL-USD	173.59
SOL-USD	125.01
SOL-USD	124.24
SOL-USD	133.78
SOL-USD	144.68
SOL-USD	120.0
SOL-USD	121.07
SOL-USD	121.15
SOL-USD	132.25
SOL-USD	131.26
SOL-USD	131.9
SOL-USD	131.85
SOL-USD	128.96
SOL-USD	133.32
SOL-USD	138.7
SOL-USD	138.99
SOL-USD	140.96
SOL-USD	150.83
SOL-USD	153.1
SOL-USD	153.82
SOL-USD	153.03
SOL-USD	175.45
SOL-USD	176.31
SOL-USD	176.37
SOL-USD	168.85
SOL-USD	182.36
SOL-USD	177.99
SOL-USD	176.48
SOL-USD	153.52
SOL-USD	164.09
SOL-USD	144.46
SOL-USD	144.9
SOL-USD	146.13
SOL-USD	150.83
SOL-USD	152.14
SOL-USD	155.75
SOL-USD	150.77
SOL-USD	151.41
SOL-USD	151.48
SOL-USD	151.36
SOL-USD	153.51
SOL-USD	166.77
SOL-USD	166.5
SOL-USD	174.54
SOL-USD	181.62
SOL-USD	199.84
SOL-USD	199.09
SOL-USD	187.08
SOL-USD	180.92
SOL-USD	179.98
SOL-USD	182.11
SOL-USD	184.65
SOL-USD	205.74
SOL-USD	207.26
SOL-USD	207.47
SOL-USD	212.97
SOL-USD	210.82
SOL-USD	215.59
SOL-USD	217.64
SOL-USD	219.95
SOL-USD	222.5
SOL-USD	223.36
SOL-USD	225.93
SOL-USD	226.33
SOL-USD	246.56
SOL-USD	245.93
SOL-USD	248.94
SOL-USD	213.08
SOL-USD	223.83
SOL-USD	232.11
SOL-USD	235.31
SOL-USD	191.36
SOL-USD	193.29
SOL-USD	194.0
SOL-USD	192.67
SOL-USD	138.1
SOL-USD	137.96
SOL-USD	142.69
SOL-USD	142.47
SOL-USD	214.14
SOL-USD	132.95
SOL-USD	136.25
SOL-USD	177.13
SOL-USD	163.78
SOL-USD	159.74
SOL-USD	197.33
SOL-USD	207.49
SOL-USD	241.05
SOL-USD	230.61
SOL-USD	132.95
SOL-USD	137.03
SOL-USD	176.71
SOL-USD	197.51
SOL-USD	205.92
SOL-USD	175.46
SOL-USD	197.9
IBIT	49.41
IBIT	55.29
IBIT	58.53
IBIT	59.53
IBIT	60.85
IBIT	63.23
IBIT	62.12
IBIT	66.75
IBIT	57.76
IBIT	58.81
IBIT	60.85
IBIT	62.25
IBIT	67.12
IBIT	65.79
IBIT	57.76
IBIT	58.85
IBIT	61.83
IBIT	66.79
IBIT	55.17
IBIT	57.87
IBIT	61.45
IBIT	66.18
IBIT	67.52
IBIT	67.12
ETHA	13.81
ETHA	13.97
ETHA	14.02
ETHA	20.02
ETHA	35.2
ETHA	13.91
ETHA	19.93
ETHA	34.79
ETHA	13.94
ETHA	20.78
ETHA	23.03
ETHA	34.26
ETHA	33.97
ETHA	33.92
ETHA	20.4
ETHA	33.46
CLS	98.76
CLS	99.29
CLS	132.25
CLS	81.58
CLS	94.11
CLS	94.9
CLS	95.83
CLS	96.32
CLS	113.43
CLS	113.44
CLS	118.34
CLS	119.53
CLS	119.68
CLS	120.77
CLS	120.64
CLS	131.3
CLS	134.61
CLS	135.93
CLS	155.04
CLS	160.88
CLS	155.84
CLS	155.89
CLS	209.81
CLS	243.87
CLS	255.7
CLS	248.66
CLS	258.57
CLS	295.56
CLS	345.14
CLS	352.39
CLS	98.17
CLS	99.24
CLS	120.87
CLS	80.04
CLS	93.08
CLS	96.32
CLS	119.14
CLS	119.72
CLS	119.18
CLS	119.51
CLS	119.01
CLS	134.43
CLS	154.93
CLS	157.38
CLS	157.01
CLS	164.0
CLS	206.65
CLS	204.54
CLS	249.77
CLS	82.77
CLS	92.34
CLS	94.49
CLS	96.32
CLS	119.45
CLS	119.18
CLS	119.51
CLS	119.29
CLS	157.87
CLS	164.0
CLS	204.05
CLS	247.23
CLS	253.24
CLS	99.57
CLS	92.1
CLS	119.72
CLS	127.46
CLS	128.28
CLS	134.04
CLS	193.59
CLS	243.73
CLS	254.86
CLS	273.6
CLS	343.14
OPFI	8.07
OPFI	12.44
OPFI	12.38
OPFI	13.76
OPFI	15.3
OPFI	9.61
OPFI	9.93
OPFI	12.12
OPFI	12.14
OPFI	11.7
OPFI	13.0
OPFI	13.2
OPFI	13.48
OPFI	13.8
OPFI	13.64
OPFI	11.94
OPFI	11.94
OPFI	10.0
OPFI	13.87
OPFI	13.89
OPFI	15.78
OPFI	9.8
OPFI	12.82
OPFI	13.51
OPFI	13.75
OPFI	11.84
OPFI	7.46
OPFI	7.51
OPFI	7.64
OPFI	13.82
OPFI	13.97
OPFI	12.75
OPFI	13.51
OPFI	12.53
OPFI	13.54
OPFI	13.71
OPFI	14.02
RR	3.48
RR	2.22
RR	2.52
RR	2.0
RR	2.1
RR	2.3
RR	2.06
RR	2.06
RR	3.72
RR	3.9
RR	4.01
RR	2.09
RR	3.87
RR	3.96
RR	3.96
RR	2.13
NBIS	35.13
NBIS	31.08
NBIS	39.52
NBIS	41.54
NBIS	23.92
NBIS	23.98
NBIS	39.54
NBIS	38.95
NBIS	53.01
NBIS	68.88
NBIS	105.96
NBIS	113.22
NBIS	111.93
NBIS	133.29
NBIS	135.45
NBIS	128.51
NBIS	124.01
NBIS	38.31
NBIS	27.32
NBIS	24.01
NBIS	51.55
NBIS	53.13
NBIS	52.1
NBIS	52.19
NBIS	107.19
NBIS	112.37
NBIS	129.82
NBIS	130.28
NBIS	36.8
NBIS	38.17
NBIS	26.82
NBIS	24.15
NBIS	39.12
NBIS	51.06
NBIS	51.77
NBIS	54.7
NBIS	111.05
NBIS	129.82
NBIS	133.07
NBIS	36.3
NBIS	38.31
NBIS	25.93
NBIS	44.84
NBIS	46.21
NBIS	51.35
NBIS	52.17
NBIS	133.25
OKLO	42.85
OKLO	44.96
OKLO	48.03
OKLO	53.61
OKLO	27.87
OKLO	26.73
OKLO	64.27
OKLO	77.0
OKLO	83.68
OKLO	83.98
OKLO	138.56
OKLO	147.27
OKLO	41.0
OKLO	45.56
OKLO	49.15
OKLO	54.17
OKLO	23.26
OKLO	26.03
OKLO	64.46
OKLO	76.58
OKLO	83.14
OKLO	133.72
OKLO	174.12
OKLO	168.99
OKLO	47.71
OKLO	63.49
OKLO	65.94
OKLO	63.44
OKLO	73.14
OKLO	72.19
OKLO	79.36
OKLO	171.48
OKLO	63.62
OKLO	65.44
OKLO	64.74
OKLO	73.07
OKLO	76.58
OKLO	134.12
OKLO	162.74
QBTS	9.54
QBTS	9.78
QBTS	9.44
QBTS	7.43
QBTS	12.94
QBTS	18.51
QBTS	19.28
QBTS	19.34
QBTS	19.31
QBTS	17.82
QBTS	32.72
QBTS	35.54
QBTS	33.06
QBTS	9.78
QBTS	7.43
QBTS	9.57
QBTS	7.32
QBTS	19.76
QBTS	9.42
QBTS	18.39
QBTS	18.8
QUBT	17.35
QUBT	17.83
QUBT	16.92
QUBT	11.01
QUBT	11.37
QUBT	11.39
QUBT	11.18
QUBT	13.3
QUBT	14.17
QUBT	14.32
QUBT	20.2
QUBT	19.45
QUBT	15.53
QUBT	15.78
QUBT	21.76
QUBT	13.08
QUBT	19.45
QUBT	21.92
QUBT	12.98
QUBT	22.41
QUBT	22.15
IONQ	41.57
IONQ	44.99
IONQ	41.35
IONQ	25.24
IONQ	25.47
IONQ	25.08
IONQ	30.03
IONQ	31.04
IONQ	32.68
IONQ	33.81
IONQ	34.19
IONQ	34.67
IONQ	33.99
IONQ	44.01
IONQ	63.31
IONQ	66.6
IONQ	77.78
IONQ	78.75
IONQ	79.9
IONQ	77.55
IONQ	42.67
IONQ	49.84
IONQ	25.08
IONQ	24.8
IONQ	29.99
IONQ	30.2
IONQ	33.99
IONQ	45.65
IONQ	76.21
IONQ	77.22
IONQ	77.55
IONQ	49.62
IONQ	29.8
IONQ	30.26
IONQ	33.59
IONQ	44.89
IONQ	76.96
IONQ	77.55
IONQ	29.14
IONQ	44.43
IONQ	76.77
IONQ	74.19
IONQ	77.55
TEM	58.18
TEM	60.05
TEM	61.04
TEM	62.11
TEM	69.21
TEM	53.25
TEM	66.96
TEM	59.26
TEM	63.02
TEM	72.97
TEM	74.23
TEM	76.62
TEM	80.65
TEM	87.81
TEM	88.72
TEM	56.51
TEM	61.86
TEM	67.04
TEM	54.02
TEM	61.85
TEM	63.26
TEM	79.08
TEM	88.24
TEM	56.51
TEM	61.86
TEM	54.04
TEM	77.5
TEM	69.24
TEM	85.42
TEM	86.22
FIG	57.86
JOBY	8.93
JOBY	6.41
JOBY	6.55
JOBY	7.39
JOBY	9.44
JOBY	9.86
JOBY	11.36
JOBY	11.5
JOBY	18.1
JOBY	16.55
JOBY	16.74
JOBY	15.77
JOBY	6.58
JOBY	6.99
JOBY	9.74
JOBY	19.09
JOBY	19.49
JOBY	6.56
JOBY	9.83
JOBY	10.15
JOBY	18.75
JOBY	6.49
JOBY	9.82
JOBY	18.77
UNH	592.93
UNH	513.88
UNH	542.3
UNH	541.51
UNH	545.07
UNH	548.23
UNH	503.83
UNH	508.88
UNH	508.83
UNH	513.39
UNH	523.51
UNH	524.79
UNH	314.83
UNH	342.74
UNH	353.55
UNH	370.01
UNH	371.77
UNH	369.04
UNH	543.43
UNH	548.23
UNH	524.71
UNH	353.66
UNH	355.54
UNH	358.76
UNH	369.67
UNH	367.78
UNH	537.58
UNH	543.43
UNH	548.23
UNH	354.52
UNH	358.78
UNH	366.9
UNH	542.63
UNH	546.02
UNH	522.85
UNH	356.95
UNH	357.0
NOV	14.85
NOV	15.45
NOV	13.73
NOV	13.86
NOV	14.09
NOV	14.13
NOV	12.85
NOV	12.28
NOV	13.23
NOV	13.22
NOV	13.19
NOV	13.23
NOV	13.01
NOV	13.73
NOV	13.86
NOV	13.23
NOV	13.09
NOV	12.95
NOV	13.28
NOV	13.58
NOV	13.69
NOV	13.72
NOV	15.7
NOV	12.88
NOV	13.3
NOV	13.22
NOV	15.69
NOV	13.23
NOV	13.23
NOV	13.67
NOV	15.57
CRWV	42.94
CRWV	52.58
CRWV	116.05
CRWV	166.91
CRWV	170.61
CRWV	171.25
CRWV	124.85
CRWV	135.97
CRWV	137.17
CRWV	137.54
CRWV	141.93
CRWV	141.8
CRWV	115.54
CRWV	169.93
CRWV	175.88
CRWV	131.35
CRWV	135.28
CRWV	136.88
CRWV	138.74
CRWV	141.48
CRWV	117.0
CRWV	161.29
CRWV	134.85
CRWV	138.74
CRWV	168.93
CRWV	135.28
BMNR	6.53
BMNR	54.66
BMNR	55.29
BMNR	61.88
BMNR	60.51
BMNR	59.32
BMNR	59.32
BMNR	56.74
SBET	6.25
SBET	6.3
SMR	24.8
SMR	24.73
SMR	18.78
SMR	17.45
SMR	16.8
SMR	42.35
SMR	51.0
SMR	50.1
SMR	51.52
SMR	38.66
SMR	18.23
SMR	17.45
SMR	40.37
SMR	42.49
SMR	50.72
SMR	17.03
SMR	40.04
SMR	40.42
SMR	39.29
SMR	49.68
SMR	39.38
SMR	39.44
SMR	46.75
SMR	49.73
SMR	49.65
PGY	11.47
PGY	11.84
PGY	16.88
PGY	23.46
PGY	31.76
PGY	33.29
PGY	38.11
PGY	40.89
PGY	40.65
PGY	43.81
PGY	11.38
PGY	16.91
PGY	17.12
PGY	18.02
PGY	18.46
PGY	19.38
PGY	23.3
PGY	23.3
PGY	33.14
PGY	31.72
PGY	33.61
PGY	33.68
PGY	36.47
PGY	9.19
PGY	11.4
PGY	16.42
PGY	18.46
PGY	19.38
PGY	19.51
PGY	23.41
PGY	31.79
PGY	31.68
PGY	33.21
PGY	16.41
PGY	18.0
PGY	19.18
PGY	23.0
PGY	31.34
PGY	35.9
RKT	12.7
RKT	12.89
RKT	12.81
RKT	12.82
RKT	13.14
RKT	14.27
RKT	14.47
RKT	19.02
RKT	20.91
RKT	21.07
RKT	17.49
RKT	12.77
RKT	12.92
RKT	13.0
RKT	12.7
RKT	13.1
RKT	12.72
RKT	12.77
RKT	18.7
RKT	12.78
RKT	12.89
RKT	13.1
RKT	12.7
RKT	12.77
RKT	18.74
RKT	12.74
RKT	13.03
RKT	20.98
ORCL	175.9
ORCL	178.29
ORCL	154.16
ORCL	145.51
ORCL	162.57
ORCL	163.0
ORCL	163.69
ORCL	170.58
ORCL	213.61
ORCL	218.63
ORCL	218.7
ORCL	247.06
ORCL	246.93
ORCL	249.35
ORCL	254.75
ORCL	254.49
ORCL	304.35
ORCL	292.68
ORCL	177.63
ORCL	175.45
ORCL	161.48
ORCL	160.98
ORCL	162.31
ORCL	163.18
ORCL	164.19
ORCL	168.32
ORCL	170.58
ORCL	175.27
ORCL	177.31
ORCL	218.79
ORCL	233.05
ORCL	233.93
ORCL	245.65
ORCL	245.91
ORCL	248.84
ORCL	253.86
ORCL	288.76
ORCL	176.42
ORCL	162.29
ORCL	162.35
ORCL	168.32
ORCL	176.02
ORCL	177.31
ORCL	233.93
ORCL	245.32
ORCL	247.16
ORCL	246.79
ORCL	175.49
ORCL	168.05
ORCL	176.48
ORCL	235.33
ORCL	245.51
ORCL	244.16
GDXU	36.58
GDXU	34.49
GDXU	42.7
GDXU	47.3
GDXU	47.33
GDXU	59.56
GDXU	58.85
GDXU	80.24
GDXU	81.72
GDXU	74.87
GDXU	92.86
GDXU	103.2
GDXU	142.74
GDXU	157.12
GDXU	163.69
GDXU	197.92
GDXU	201.04
GDXU	211.27
GDXU	212.05
GDXU	48.12
GDXU	45.15
GDXU	58.49
GDXU	58.51
GDXU	82.72
GDXU	102.71
GDXU	106.77
GDXU	140.43
GDXU	200.45
GDXU	190.57
GDXU	215.89
GDXU	206.88
GDXU	33.58
GDXU	47.7
GDXU	58.51
GDXU	81.6
GDXU	106.61
GDXU	107.59
GDXU	209.97
GDXU	75.19
GDXU	81.61
GDXU	210.48
IREN	12.9
IREN	13.18
IREN	6.88
IREN	6.89
IREN	8.41
IREN	8.48
IREN	8.54
IREN	9.35
IREN	10.43
IREN	15.06
IREN	16.87
IREN	16.96
IREN	17.06
IREN	17.76
IREN	23.33
IREN	36.46
IREN	38.69
IREN	42.22
IREN	63.23
IREN	70.37
IREN	8.48
IREN	9.02
IREN	9.16
IREN	10.23
IREN	17.81
IREN	18.66
IREN	41.63
IREN	68.12
IREN	69.71
IREN	6.22
IREN	8.4
IREN	8.47
IREN	10.19
IREN	18.15
IREN	23.01
IREN	41.48
IREN	68.89
IREN	67.91
IREN	10.18
IREN	19.05
IREN	67.23
AA	35.89
AA	35.05
AA	34.91
AA	28.95
AA	36.27
AA	28.32
AA	31.03
AA	31.93
AA	36.94
AA	30.65
AA	31.6
AA	30.53
AA	31.73
AA	31.82
AA	31.93
AA	30.76
AA	32.42
AA	37.38
AA	39.66
AA	28.47
AA	29.89
AA	30.54
AA	30.61
AA	30.75
AA	31.08
AA	30.97
AA	37.24
AAL	17.52
AAL	18.42
AAL	18.48
AAL	10.03
AAL	11.04
AAL	11.61
AAL	11.61
AAL	11.71
AAL	11.6
AAL	13.18
AAL	11.79
AAL	11.8
AAL	13.19
AAL	17.57
AAL	17.2
AAL	18.22
AAL	11.01
AAL	11.1
AAL	11.78
AAL	13.02
AAL	12.99
AAL	13.15
AAL	13.4
AAL	17.22
AAL	17.45
AAL	17.12
AAL	13.36
AAL	17.39
AAL	17.46
AAOI	30.44
AAOI	14.44
AAOI	16.48
AAOI	25.49
AAOI	26.47
AAOI	26.25
AAOI	29.63
AAOI	25.38
AAOI	29.8
AAOI	33.84
AAOI	33.86
AAOI	27.02
AAOI	28.57
AAOI	29.47
AAOI	33.86
AAOI	21.26
AAOI	21.76
AAOI	28.57
AAOI	30.63
AAOI	32.8
AAOI	29.04
AAOI	29.34
AAOI	31.4
AAOI	29.03
AAOI	29.36
AAPL	245.67
AAPL	249.1
AAPL	253.07
AAPL	253.71
AAPL	253.92
AAPL	244.1
AAPL	222.93
AAPL	205.63
AAPL	206.63
AAPL	208.5
AAPL	203.93
AAPL	232.5
AAPL	257.14
AAPL	257.92
AAPL	262.74
AAPL	269.2
AAPL	267.63
AAPL	269.01
AAPL	269.6
AAPL	271.21
AAPL	273.96
AAPL	249.9
AAPL	210.96
AAPL	212.12
AAPL	200.72
AAPL	213.15
AAPL	213.76
AAPL	258.43
AAPL	267.63
AAPL	268.31
AAPL	271.26
AAPL	273.4
AAPL	210.36
AAPL	213.76
AAPL	237.73
AAPL	258.55
AAPL	268.31
AAPL	271.26
AAPL	272.11
AAPL	273.4
AAPL	208.93
AAPL	213.76
AAPL	237.81
AAPL	255.46
AAPL	256.69
AAPL	270.35
ACHR	11.36
ACHR	11.44
ACHR	11.27
ACHR	8.9
ACHR	8.35
ACHR	8.96
ACHR	9.95
ACHR	10.01
ACHR	13.01
ACHR	11.31
ACHR	8.91
ACHR	13.01
ACHR	11.01
ACHR	8.91
ACHR	11.12
ADBE	436.49
ADBE	442.72
ADBE	445.87
ADBE	370.61
ADBE	374.37
ADBE	381.29
ADBE	403.22
ADBE	385.92
ADBE	372.58
ADBE	358.2
ADBE	359.83
ADBE	441.61
ADBE	445.87
ADBE	397.54
ADBE	370.7
ADBE	354.99
ADBE	359.83
ADBE	370.7
ADBE	356.56
AFRM	62.27
AFRM	80.67
AFRM	49.5
AFRM	50.92
AFRM	52.6
AFRM	62.86
AFRM	66.08
AFRM	66.61
AFRM	69.47
AFRM	70.45
AFRM	68.59
AFRM	77.69
AFRM	78.44
AFRM	62.28
AFRM	52.08
AFRM	46.67
AFRM	67.69
AFRM	68.83
AFRM	68.99
AFRM	78.44
AFRM	78.23
AFRM	77.34
AFRM	77.94
AFRM	87.23
AFRM	89.93
AFRM	90.38
AFRM	88.39
AFRM	61.28
AFRM	52.08
AFRM	46.85
AFRM	52.73
AFRM	66.89
AFRM	68.48
AFRM	78.23
AFRM	77.34
AFRM	77.94
AFRM	89.91
AFRM	88.68
AFRM	47.04
AFRM	52.91
AFRM	67.32
AFRM	67.75
AFRM	78.23
AFRM	88.67
ALAB	121.12
ALAB	123.74
ALAB	135.19
ALAB	138.6
ALAB	73.01
ALAB	71.89
ALAB	91.59
ALAB	95.38
ALAB	97.7
ALAB	96.96
ALAB	134.54
ALAB	129.79
ALAB	138.96
ALAB	190.85
ALAB	232.64
ALAB	242.89
ALAB	255.65
ALAB	172.44
ALAB	173.6
