ticker	interval	score	signal_date	signal_price	breakthrough_date
保利发展 (600048.SS)	1h	3.31	2025-09-25 12:30:00	7.65	
四川路桥 (600039.SS)	1h	3.26	2025-09-25 12:30:00	8.39	
石头科技 (688169.SS)	2h	5.33	2025-09-25 09:30:00	212.46	2025-09-25 09:30:00
东方财富 (300059.SZ)	4h	5.03	2025-09-25 09:30:00	26.65	
东方财富 (300059.SZ)	3h	4.46	2025-09-25 09:30:00	26.71	
包钢股份 (600010.SS)	3h	4.32	2025-09-25 09:30:00	2.32	
中国核电 (601985.SS)	3h	4.2	2025-09-25 09:30:00	8.51	
浦发银行 (600000.SS)	1h	3.38	2025-09-24 14:30:00	12.27	
华域汽车 (600741.SS)	1h	3.24	2025-09-24 14:30:00	20.12	
中国东航 (600115.SS)	2h	4.08	2025-09-24 13:30:00	4.05	2025-09-25 09:30:00
中国银河 (601881.SS)	2h	3.98	2025-09-24 13:30:00	16.85	2025-09-25 09:30:00
分众传媒 (002027.SZ)	2h	3.88	2025-09-24 13:30:00	8.15	2025-09-25 09:30:00
中国东航 (600115.SS)	1h	3.55	2025-09-24 13:30:00	4.03	2025-09-25 09:30:00
荣盛石化 (002493.SZ)	1h	3.45	2025-09-24 13:30:00	9.24	2025-09-25 09:30:00
中泰证券 (600918.SS)	4h	5.18	2025-09-24 13:30:00	6.88	
红塔证券 (601236.SS)	4h	4.97	2025-09-24 13:30:00	8.72	
中国银河 (601881.SS)	4h	4.88	2025-09-24 13:30:00	16.85	
恒生电子 (600570.SS)	4h	4.86	2025-09-24 13:30:00	33.41	
申万宏源 (000166.SZ)	4h	4.83	2025-09-24 13:30:00	5.19	
同仁堂 (600085.SS)	4h	4.68	2025-09-24 13:30:00	34.4	
东方电气 (600875.SS)	4h	4.68	2025-09-24 13:30:00	18.78	
长安汽车 (000625.SZ)	4h	4.62	2025-09-24 13:30:00	12.17	
上海莱士 (002252.SZ)	4h	4.55	2025-09-24 13:30:00	6.74	
浙商证券 (601878.SS)	2h	4.05	2025-09-24 13:30:00	11.37	
东方财富 (300059.SZ)	2h	4.04	2025-09-24 13:30:00	26.45	
华泰证券 (601688.SS)	2h	3.97	2025-09-24 13:30:00	19.59	
中信建投 (601066.SS)	2h	3.95	2025-09-24 13:30:00	25.91	
包钢股份 (600010.SS)	2h	3.9	2025-09-24 13:30:00	2.32	
中国中铁 (601390.SS)	2h	3.89	2025-09-24 13:30:00	5.5	
中国电建 (601669.SS)	2h	3.84	2025-09-24 13:30:00	5.57	
中油资本 (000617.SZ)	2h	3.8	2025-09-24 13:30:00	10.41	
南山铝业 (600219.SS)	2h	3.8	2025-09-24 13:30:00	3.84	
中国交建 (601800.SS)	2h	3.8	2025-09-24 13:30:00	8.76	
中国核电 (601985.SS)	2h	3.75	2025-09-24 13:30:00	8.49	
华润三九 (000999.SZ)	2h	3.65	2025-09-24 13:30:00	28.19	
宝钢股份 (600019.SS)	1h	3.3	2025-09-24 13:30:00	6.85	
恒生电子 (600570.SS)	3h	4.43	2025-09-24 12:30:00	33.41	2025-09-25 09:30:00
中泰证券 (600918.SS)	3h	4.75	2025-09-24 12:30:00	6.88	
中国东航 (600115.SS)	3h	4.52	2025-09-24 12:30:00	4.05	
红塔证券 (601236.SS)	3h	4.5	2025-09-24 12:30:00	8.72	
中国银河 (601881.SS)	3h	4.43	2025-09-24 12:30:00	16.85	
申万宏源 (000166.SZ)	3h	4.41	2025-09-24 12:30:00	5.19	
上海莱士 (002252.SZ)	3h	4.34	2025-09-24 12:30:00	6.74	
长安汽车 (000625.SZ)	3h	4.28	2025-09-24 12:30:00	12.17	
浦发银行 (600000.SS)	1h	3.48	2025-09-24 12:30:00	12.3	
红塔证券 (601236.SS)	2h	3.55	2025-09-24 11:30:00	8.63	
华域汽车 (600741.SS)	1h	3.0	2025-09-24 11:30:00	20.2	
东方财富 (300059.SZ)	1h	3.45	2025-09-24 10:30:00	26.22	2025-09-25 09:30:00
中国银河 (601881.SS)	1h	3.27	2025-09-24 10:30:00	16.7	2025-09-25 09:30:00
分众传媒 (002027.SZ)	1h	3.24	2025-09-24 10:30:00	8.06	2025-09-25 09:30:00
中国东航 (600115.SS)	1h	3.15	2025-09-24 10:30:00	4.01	2025-09-25 09:30:00
中油资本 (000617.SZ)	1h	3.74	2025-09-24 10:30:00	10.4	
中金公司 (601995.SS)	1h	3.26	2025-09-24 10:30:00	35.58	
中信建投 (601066.SS)	1h	3.2	2025-09-24 10:30:00	25.66	
金山办公 (688111.SS)	4h	6.13	2025-09-24 09:30:00	308.25	2025-09-25 09:30:00
用友网络 (600588.SS)	4h	5.82	2025-09-24 09:30:00	14.52	2025-09-25 09:30:00
金山办公 (688111.SS)	3h	5.67	2025-09-24 09:30:00	309.74	2025-09-25 09:30:00
宝信软件 (600845.SS)	4h	5.36	2025-09-24 09:30:00	23.08	2025-09-25 09:30:00
用友网络 (600588.SS)	3h	5.36	2025-09-24 09:30:00	14.56	2025-09-25 09:30:00
用友网络 (600588.SS)	2h	4.92	2025-09-24 09:30:00	14.56	2025-09-25 09:30:00
宝信软件 (600845.SS)	3h	4.79	2025-09-24 09:30:00	23.07	2025-09-25 09:30:00
宝信软件 (600845.SS)	2h	4.33	2025-09-24 09:30:00	23.06	2025-09-25 09:30:00
石头科技 (688169.SS)	2h	4.2	2025-09-24 09:30:00	203.18	2025-09-25 09:30:00
恒生电子 (600570.SS)	2h	4.19	2025-09-24 09:30:00	33.15	2025-09-25 09:30:00
TCL科技 (000100.SZ)	4h	5.48	2025-09-24 09:30:00	4.39	2025-09-24 13:30:00
TCL科技 (000100.SZ)	2h	4.19	2025-09-24 09:30:00	4.38	2025-09-24 13:30:00
用友网络 (600588.SS)	1h	3.86	2025-09-24 09:30:00	14.35	2025-09-24 13:30:00
TCL科技 (000100.SZ)	3h	4.66	2025-09-24 09:30:00	4.38	2025-09-24 12:30:00
金山办公 (688111.SS)	2h	5.26	2025-09-24 09:30:00	309.73	2025-09-24 09:30:00
华东医药 (000963.SZ)	4h	6.04	2025-09-24 09:30:00	42.68	
国投资本 (600061.SS)	4h	5.41	2025-09-24 09:30:00	7.66	
中国通号 (688009.SS)	4h	4.99	2025-09-24 09:30:00	5.32	
国投资本 (600061.SS)	3h	4.91	2025-09-24 09:30:00	7.67	
兴业证券 (601377.SS)	4h	4.9	2025-09-24 09:30:00	6.34	
上海医药 (601607.SS)	4h	4.87	2025-09-24 09:30:00	17.96	
小商品城 (600415.SS)	2h	4.76	2025-09-24 09:30:00	19.0	
中国动力 (600482.SS)	3h	4.66	2025-09-24 09:30:00	21.54	
中海油服 (601808.SS)	4h	4.65	2025-09-24 09:30:00	13.62	
同仁堂 (600085.SS)	3h	4.29	2025-09-24 09:30:00	34.34	
中国通号 (688009.SS)	3h	4.29	2025-09-24 09:30:00	5.3	
东方电气 (600875.SS)	3h	4.28	2025-09-24 09:30:00	18.7	
上海医药 (601607.SS)	3h	4.28	2025-09-24 09:30:00	17.93	
兴业证券 (601377.SS)	3h	4.23	2025-09-24 09:30:00	6.31	
中国化学 (601117.SS)	3h	4.14	2025-09-24 09:30:00	7.37	
中海油服 (601808.SS)	3h	4.12	2025-09-24 09:30:00	13.62	
小商品城 (600415.SS)	1h	3.91	2025-09-24 09:30:00	18.85	
中国卫通 (601698.SS)	2h	3.9	2025-09-24 09:30:00	20.66	
