ticker	interval	score	signal_date	signal_price	breakthrough_date
中国神华 (601088.SS)	2h	3.95	2025-09-25 09:30:00	38.63	
中国神华 (601088.SS)	1h	3.57	2025-09-25 09:30:00	38.6	
中国神华 (601088.SS)	1h	3.23	2025-09-24 10:30:00	38.73	2025-09-24 12:30:00
韦尔股份 (603501.SS)	2h	5.14	2025-09-23 09:30:00	140.13	2025-09-24 09:30:00
韦尔股份 (603501.SS)	4h	5.87	2025-09-23 09:30:00	141.0	2025-09-23 13:30:00
韦尔股份 (603501.SS)	3h	5.51	2025-09-23 09:30:00	140.1	2025-09-23 12:30:00
中国中免 (601888.SS)	4h	5.93	2025-09-23 09:30:00	70.17	
中国中免 (601888.SS)	3h	5.5	2025-09-23 09:30:00	69.93	
三一重工 (600031.SS)	4h	5.19	2025-09-23 09:30:00	21.41	
中芯国际 (688981.SS)	3h	5.17	2025-09-23 09:30:00	123.63	
中芯国际 (688981.SS)	2h	4.84	2025-09-23 09:30:00	123.65	
海光信息 (688041.SS)	1h	4.27	2025-09-23 09:30:00	253.3	
国电南瑞 (600406.SS)	1h	3.19	2025-09-22 12:30:00	22.31	2025-09-25 12:30:00
三安光电 (600703.SS)	3h	5.11	2025-09-22 09:30:00	15.31	2025-09-24 09:30:00
国电南瑞 (600406.SS)	1h	3.22	2025-09-19 14:30:00	22.34	2025-09-25 12:30:00
韦尔股份 (603501.SS)	4h	4.87	2025-09-19 13:30:00	142.5	2025-09-23 13:30:00
中芯国际 (688981.SS)	2h	3.96	2025-09-19 13:30:00	121.26	
韦尔股份 (603501.SS)	3h	4.73	2025-09-19 12:30:00	142.5	2025-09-23 12:30:00
韦尔股份 (603501.SS)	2h	3.87	2025-09-19 11:30:00	143.5	2025-09-24 09:30:00
中国中免 (601888.SS)	3h	4.37	2025-09-19 09:30:00	71.68	
韦尔股份 (603501.SS)	2h	4.44	2025-09-18 13:30:00	144.25	2025-09-24 09:30:00
中国中免 (601888.SS)	1h	3.9	2025-09-18 13:30:00	71.69	2025-09-19 12:30:00
国电南瑞 (600406.SS)	1h	3.67	2025-09-18 13:30:00	22.31	2025-09-19 10:30:00
中国中免 (601888.SS)	2h	4.3	2025-09-18 13:30:00	71.66	
中国中铁 (601390.SS)	1h	3.11	2025-09-18 09:30:00	5.61	
三安光电 (600703.SS)	1h	3.2	2025-09-17 14:30:00	15.22	2025-09-18 14:30:00
山西汾酒 (600809.SS)	4h	5.33	2025-09-17 09:30:00	203.48	
山西汾酒 (600809.SS)	3h	4.64	2025-09-17 09:30:00	204.4	
海光信息 (688041.SS)	1h	3.73	2025-09-16 12:30:00	244.5	2025-09-18 14:30:00
美锦能源 (000723.SZ)	4h	5.53	2025-09-16 09:30:00	4.78	2025-09-17 13:30:00
华明装备 (002270.SZ)	1h	3.13	2025-09-16 09:30:00	18.86	2025-09-17 09:30:00
山西汾酒 (600809.SS)	4h	4.75	2025-09-16 09:30:00	206.9	
山西汾酒 (600809.SS)	3h	4.22	2025-09-16 09:30:00	207.0	
海光信息 (688041.SS)	1h	3.36	2025-09-15 13:30:00	232.61	2025-09-18 14:30:00
邮储银行 (601658.SS)	1h	3.29	2025-09-15 12:30:00	6.24	
山西汾酒 (600809.SS)	2h	3.69	2025-09-15 11:30:00	207.83	
紫金矿业 (601899.SS)	1h	3.75	2025-09-12 13:30:00	25.59	2025-09-22 14:30:00
三一重工 (600031.SS)	1h	3.6	2025-09-12 13:30:00	21.11	2025-09-17 10:30:00
山东矿机 (002526.SZ)	2h	3.77	2025-09-12 13:30:00	4.2	2025-09-15 13:30:00
三安光电 (600703.SS)	1h	3.39	2025-09-12 13:30:00	15.05	2025-09-15 10:30:00
山西汾酒 (600809.SS)	4h	4.7	2025-09-12 13:30:00	206.28	
海光信息 (688041.SS)	1h	3.44	2025-09-12 12:30:00	220.86	2025-09-18 14:30:00
中国中免 (601888.SS)	1h	3.28	2025-09-12 12:30:00	70.99	2025-09-16 13:30:00
山西汾酒 (600809.SS)	3h	4.34	2025-09-12 12:30:00	206.28	
山东矿机 (002526.SZ)	1h	3.0	2025-09-12 11:30:00	4.23	2025-09-15 14:30:00
三安光电 (600703.SS)	1h	3.0	2025-09-12 11:30:00	15.05	2025-09-15 10:30:00
山西汾酒 (600809.SS)	2h	3.67	2025-09-12 11:30:00	206.84	
海尔智家 (600690.SS)	3h	4.43	2025-09-12 09:30:00	26.51	2025-09-17 12:30:00
贵州茅台 (600519.SS)	2h	4.16	2025-09-12 09:30:00	1513.8	
贵州茅台 (600519.SS)	2h	4.16	2025-09-12 09:30:00	1513.8	
贵州茅台 (600519.SS)	2h	3.61	2025-09-11 11:30:00	1516.76	
贵州茅台 (600519.SS)	2h	3.61	2025-09-11 11:30:00	1516.76	
贵州茅台 (600519.SS)	1h	3.64	2025-09-11 09:30:00	1511.0	2025-09-12 13:30:00
贵州茅台 (600519.SS)	1h	3.64	2025-09-11 09:30:00	1511.0	2025-09-12 13:30:00
海尔智家 (600690.SS)	3h	4.38	2025-09-11 09:30:00	26.4	2025-09-11 12:30:00
山西汾酒 (600809.SS)	3h	4.26	2025-09-11 09:30:00	205.0	
山西汾酒 (600809.SS)	2h	3.88	2025-09-11 09:30:00	205.0	
海天味业 (603288.SS)	2h	3.56	2025-09-10 11:30:00	41.13	2025-09-11 13:30:00
紫金矿业 (601899.SS)	4h	5.4	2025-09-10 09:30:00	25.0	2025-09-22 13:30:00
海尔智家 (600690.SS)	1h	3.78	2025-09-10 09:30:00	26.57	2025-09-11 14:30:00
海尔智家 (600690.SS)	2h	4.07	2025-09-10 09:30:00	26.6	2025-09-11 13:30:00
农业银行 (601288.SS)	4h	4.65	2025-09-09 13:30:00	7.32	2025-09-11 13:30:00
紫金矿业 (601899.SS)	1h	3.76	2025-09-09 13:30:00	25.04	2025-09-10 13:30:00
农业银行 (601288.SS)	2h	3.69	2025-09-09 13:30:00	7.32	
贵州茅台 (600519.SS)	1h	3.2	2025-09-09 12:30:00	1497.17	2025-09-12 13:30:00
贵州茅台 (600519.SS)	1h	3.2	2025-09-09 12:30:00	1497.17	2025-09-12 13:30:00
农业银行 (601288.SS)	3h	4.18	2025-09-09 12:30:00	7.32	2025-09-11 12:30:00
通威股份 (600438.SS)	4h	5.07	2025-09-09 09:30:00	23.5	2025-09-17 09:30:00
通威股份 (600438.SS)	3h	4.49	2025-09-09 09:30:00	23.52	2025-09-17 09:30:00
恒瑞医药 (600276.SS)	2h	3.94	2025-09-09 09:30:00	71.47	2025-09-17 09:30:00
恒瑞医药 (600276.SS)	1h	3.0	2025-09-08 11:30:00	72.12	2025-09-17 09:30:00
紫金矿业 (601899.SS)	1h	3.49	2025-09-08 10:30:00	24.87	2025-09-09 09:30:00
中国船舶 (600150.SS)	4h	5.36	2025-09-08 09:30:00	38.27	2025-09-15 13:30:00
中国船舶 (600150.SS)	2h	4.18	2025-09-08 09:30:00	38.48	2025-09-15 13:30:00
中国船舶 (600150.SS)	3h	4.65	2025-09-08 09:30:00	38.47	2025-09-15 12:30:00
农业银行 (601288.SS)	4h	4.85	2025-09-08 09:30:00	7.28	2025-09-11 13:30:00
农业银行 (601288.SS)	3h	4.36	2025-09-08 09:30:00	7.29	2025-09-11 12:30:00
农业银行 (601288.SS)	2h	3.9	2025-09-08 09:30:00	7.29	
邮储银行 (601658.SS)	3h	4.54	2025-09-05 12:30:00	6.2	2025-09-08 09:30:00
农业银行 (601288.SS)	1h	3.0	2025-09-05 11:30:00	7.36	2025-09-05 14:30:00
邮储银行 (601658.SS)	4h	5.29	2025-09-05 09:30:00	6.21	2025-09-08 09:30:00
邮储银行 (601658.SS)	2h	4.03	2025-09-05 09:30:00	6.26	2025-09-08 09:30:00
隆基绿能 (601012.SS)	1h	3.69	2025-09-04 13:30:00	17.4	2025-09-17 10:30:00
山东矿机 (002526.SZ)	4h	5.1	2025-09-04 09:30:00	4.06	2025-09-05 09:30:00
山东矿机 (002526.SZ)	3h	4.4	2025-09-04 09:30:00	4.06	2025-09-05 09:30:00
山东矿机 (002526.SZ)	2h	3.97	2025-09-04 09:30:00	4.06	2025-09-05 09:30:00
通威股份 (600438.SS)	4h	4.72	2025-09-03 13:30:00	21.95	2025-09-17 09:30:00
山东矿机 (002526.SZ)	1h	3.43	2025-09-03 10:30:00	4.14	2025-09-05 09:30:00
贵州茅台 (600519.SS)	2h	4.07	2025-09-03 09:30:00	1472.32	2025-09-05 13:30:00
贵州茅台 (600519.SS)	2h	4.07	2025-09-03 09:30:00	1472.32	2025-09-05 13:30:00
贵州茅台 (600519.SS)	1h	3.28	2025-09-03 09:30:00	1477.67	2025-09-05 13:30:00
贵州茅台 (600519.SS)	1h	3.28	2025-09-03 09:30:00	1477.67	2025-09-05 13:30:00
贵州茅台 (600519.SS)	4h	5.03	2025-09-03 09:30:00	1473.85	2025-09-05 09:30:00
贵州茅台 (600519.SS)	4h	5.03	2025-09-03 09:30:00	1473.85	2025-09-05 09:30:00
贵州茅台 (600519.SS)	3h	4.51	2025-09-03 09:30:00	1472.32	2025-09-03 12:30:00
贵州茅台 (600519.SS)	3h	4.51	2025-09-03 09:30:00	1472.32	2025-09-03 12:30:00
通威股份 (600438.SS)	3h	4.34	2025-09-03 09:30:00	21.71	2025-09-03 12:30:00
长城汽车 (601633.SS)	1h	3.3	2025-09-02 12:30:00	26.23	2025-09-05 13:30:00
博苑股份 (301617.SZ)	1h	5.04	2025-09-02 12:30:00	66.0	2025-09-05 09:30:00
通威股份 (600438.SS)	1h	4.12	2025-09-02 10:30:00	21.75	2025-09-02 14:30:00
通威股份 (600438.SS)	4h	5.85	2025-09-02 09:30:00	21.78	2025-09-17 09:30:00
中微公司 (688012.SS)	4h	6.06	2025-09-02 09:30:00	211.46	2025-09-08 13:30:00
海天味业 (603288.SS)	4h	4.96	2025-09-02 09:30:00	40.81	2025-09-08 09:30:00
盐湖股份 (000792.SZ)	4h	5.45	2025-09-02 09:30:00	19.69	2025-09-05 09:30:00
盐湖股份 (000792.SZ)	3h	4.52	2025-09-02 09:30:00	19.81	2025-09-05 09:30:00
通威股份 (600438.SS)	3h	5.34	2025-09-02 09:30:00	21.75	2025-09-03 12:30:00
隆基绿能 (601012.SS)	4h	5.4	2025-09-02 09:30:00	16.69	2025-09-03 09:30:00
博苑股份 (301617.SZ)	1h	3.08	2025-09-01 14:30:00	66.3	2025-09-05 09:30:00
盐湖股份 (000792.SZ)	2h	3.58	2025-09-01 13:30:00	20.05	2025-09-05 09:30:00
海尔智家 (600690.SS)	1h	4.27	2025-09-01 10:30:00	26.11	2025-09-05 09:30:00
伊利股份 (600887.SS)	1h	3.81	2025-09-01 10:30:00	28.28	2025-09-02 09:30:00
金山办公 (688111.SS)	2h	3.83	2025-09-01 09:30:00	330.62	2025-09-11 09:30:00
伊利股份 (600887.SS)	2h	4.13	2025-09-01 09:30:00	28.28	2025-09-08 09:30:00
隆基绿能 (601012.SS)	4h	5.05	2025-09-01 09:30:00	16.87	2025-09-03 09:30:00
隆基绿能 (601012.SS)	2h	4.05	2025-09-01 09:30:00	16.86	2025-09-03 09:30:00
通威股份 (600438.SS)	1h	3.66	2025-09-01 09:30:00	21.35	2025-09-01 14:30:00
隆基绿能 (601012.SS)	1h	3.43	2025-09-01 09:30:00	16.87	2025-09-01 14:30:00
通威股份 (600438.SS)	4h	5.25	2025-09-01 09:30:00	21.39	2025-09-01 13:30:00
通威股份 (600438.SS)	2h	4.34	2025-09-01 09:30:00	21.33	2025-09-01 13:30:00
通威股份 (600438.SS)	3h	4.79	2025-09-01 09:30:00	21.33	2025-09-01 12:30:00
海尔智家 (600690.SS)	1h	3.65	2025-08-29 14:30:00	26.29	2025-09-01 09:30:00
海尔智家 (600690.SS)	2h	4.24	2025-08-29 13:30:00	26.29	2025-09-02 13:30:00
金山办公 (688111.SS)	2h	4.01	2025-08-29 11:30:00	331.03	2025-09-11 09:30:00
中微公司 (688012.SS)	2h	3.7	2025-08-29 11:30:00	213.22	2025-09-08 13:30:00
寒武纪 (688256.SS)	1h	3.51	2025-08-29 10:30:00	1499.0	2025-09-01 10:30:00
寒武纪 (688256.SS)	1h	3.51	2025-08-29 10:30:00	1499.0	2025-09-01 10:30:00
中微公司 (688012.SS)	4h	5.62	2025-08-29 09:30:00	213.22	2025-09-08 13:30:00
金山办公 (688111.SS)	4h	4.94	2025-08-28 09:30:00	320.5	2025-09-16 13:30:00
金山办公 (688111.SS)	3h	4.22	2025-08-28 09:30:00	322.08	2025-09-16 12:30:00
三一重工 (600031.SS)	2h	4.61	2025-08-27 13:30:00	21.3	2025-09-09 09:30:00
药明康德 (603259.SS)	4h	5.29	2025-08-27 13:30:00	95.5	2025-08-29 09:30:00
药明康德 (603259.SS)	2h	4.37	2025-08-27 13:30:00	95.5	2025-08-29 09:30:00
通威股份 (600438.SS)	4h	5.56	2025-08-27 13:30:00	20.89	2025-08-28 13:30:00
隆基绿能 (601012.SS)	4h	5.49	2025-08-27 13:30:00	16.56	2025-08-28 13:30:00
三一重工 (600031.SS)	4h	5.45	2025-08-27 13:30:00	21.3	2025-08-28 13:30:00
中国中免 (601888.SS)	4h	5.38	2025-08-27 13:30:00	68.69	2025-08-28 13:30:00
盐湖股份 (000792.SZ)	4h	5.36	2025-08-27 13:30:00	19.42	2025-08-28 13:30:00
洛阳钼业 (603993.SS)	2h	4.87	2025-08-27 13:30:00	11.73	2025-08-28 13:30:00
洛阳钼业 (603993.SS)	2h	4.87	2025-08-27 13:30:00	11.73	2025-08-28 13:30:00
万华化学 (600309.SS)	2h	4.56	2025-08-27 13:30:00	68.06	2025-08-28 13:30:00
盐湖股份 (000792.SZ)	2h	4.41	2025-08-27 13:30:00	19.42	2025-08-28 13:30:00
中微公司 (688012.SS)	4h	6.15	2025-08-27 13:30:00	207.01	2025-08-28 09:30:00
三一重工 (600031.SS)	1h	3.54	2025-08-27 12:30:00	21.77	2025-09-08 13:30:00
中国中免 (601888.SS)	3h	5.18	2025-08-27 12:30:00	68.69	2025-09-05 09:30:00
山东矿机 (002526.SZ)	1h	3.76	2025-08-27 12:30:00	4.12	2025-09-01 09:30:00
药明康德 (603259.SS)	3h	5.09	2025-08-27 12:30:00	95.5	2025-08-29 09:30:00
盐湖股份 (000792.SZ)	1h	3.66	2025-08-27 12:30:00	19.9	2025-08-28 14:30:00
三安光电 (600703.SS)	1h	3.36	2025-08-27 12:30:00	15.81	2025-08-28 14:30:00
三一重工 (600031.SS)	3h	5.34	2025-08-27 12:30:00	21.3	2025-08-28 12:30:00
通威股份 (600438.SS)	3h	5.18	2025-08-27 12:30:00	20.89	2025-08-28 12:30:00
盐湖股份 (000792.SZ)	3h	5.14	2025-08-27 12:30:00	19.42	2025-08-28 12:30:00
中微公司 (688012.SS)	3h	5.89	2025-08-27 12:30:00	207.01	2025-08-28 09:30:00
山东矿机 (002526.SZ)	2h	4.03	2025-08-27 11:30:00	4.12	2025-09-01 09:30:00
中国中免 (601888.SS)	2h	3.84	2025-08-27 11:30:00	69.93	2025-08-28 13:30:00
邮储银行 (601658.SS)	3h	5.11	2025-08-27 09:30:00	6.1	2025-09-02 09:30:00
