ticker	interval	score	signal_date	signal_price	breakthrough_date
工商银行 (601398.SS)	5m	1.27	2025-07-25 13:40:00	7.53	2025-07-28 09:55:00
爱朋医疗 (300753.SZ)	5m	1.11	2025-07-25 13:25:00	29.34	2025-07-28 11:05:00
伊利股份 (600887.SS)	5m	1.21	2025-07-25 13:25:00	27.95	2025-07-28 09:55:00
中国建筑 (601668.SS)	5m	1.3	2025-07-25 13:20:00	5.81	2025-07-28 11:10:00
中国银行 (601988.SS)	5m	1.17	2025-07-25 13:20:00	5.55	2025-07-28 09:35:00
工商银行 (601398.SS)	5m	1.26	2025-07-25 13:10:00	7.54	2025-07-28 09:55:00
交通银行 (601328.SS)	15m	2.26	2025-07-25 13:00:00	7.79	2025-07-30 11:00:00
工商银行 (601398.SS)	30m	2.68	2025-07-25 13:00:00	7.53	2025-07-30 10:30:00
中国移动 (600941.SS)	15m	2.17	2025-07-25 13:00:00	110.7	2025-07-30 09:45:00
工商银行 (601398.SS)	5m	1.25	2025-07-25 13:00:00	7.54	2025-07-28 09:55:00
中国银行 (601988.SS)	5m	1.35	2025-07-25 13:00:00	5.56	2025-07-28 09:35:00
神剑股份 (002361.SZ)	15m	3.8	2025-07-25 13:00:00	6.23	2025-07-25 14:15:00
爱朋医疗 (300753.SZ)	30m	2.5	2025-07-25 12:30:00	29.42	2025-07-28 13:30:00
山东矿机 (002526.SZ)	15m	2.0	2025-07-25 11:45:00	4.02	2025-07-29 14:45:00
爱朋医疗 (300753.SZ)	15m	2.0	2025-07-25 11:30:00	29.42	2025-07-28 13:30:00
农业银行 (601288.SS)	10m	1.5	2025-07-25 11:30:00	6.2	2025-07-28 09:50:00
农业银行 (601288.SS)	5m	1.0	2025-07-25 11:30:00	6.2	2025-07-25 13:00:00
山东矿机 (002526.SZ)	10m	1.67	2025-07-25 11:20:00	4.02	2025-07-28 14:50:00
爱朋医疗 (300753.SZ)	10m	1.63	2025-07-25 11:20:00	29.42	2025-07-28 11:10:00
交通银行 (601328.SS)	10m	1.64	2025-07-25 11:20:00	7.77	2025-07-28 10:20:00
中国石油 (601857.SS)	5m	1.11	2025-07-25 11:15:00	8.77	2025-07-29 09:30:00
恒瑞医药 (600276.SS)	30m	2.78	2025-07-25 11:00:00	56.99	2025-07-28 09:30:00
恒瑞医药 (600276.SS)	15m	2.37	2025-07-25 11:00:00	57.2	2025-07-28 09:30:00
紫金矿业 (601899.SS)	5m	1.17	2025-07-25 11:00:00	19.92	2025-07-25 14:00:00
中国石油 (601857.SS)	5m	1.11	2025-07-25 10:55:00	8.78	2025-07-29 09:30:00
交通银行 (601328.SS)	10m	1.63	2025-07-25 10:50:00	7.78	2025-07-28 10:20:00
工商银行 (601398.SS)	5m	1.14	2025-07-25 10:50:00	7.55	2025-07-28 09:55:00
山东矿机 (002526.SZ)	10m	1.64	2025-07-25 10:30:00	4.04	2025-07-28 14:50:00
伊利股份 (600887.SS)	5m	1.09	2025-07-25 10:30:00	28.08	2025-07-28 09:55:00
紫金矿业 (601899.SS)	5m	1.28	2025-07-25 10:30:00	19.98	2025-07-25 14:00:00
