ticker	date	intervals	signal_price	current_price	current_time	nx_1d_signal	nx_30m_signal	nx_1d	nx_1h	nx_30m
复星医药 (600196.SS)	2025-08-26	1,2,3,4	28.61	30.32	2025-09-25 00:00:00	True	True	True	False	False
恒生电子 (600570.SS)	2025-08-26	1,2,3,4	38.06	34.5	2025-09-25 00:00:00	True	True	True	False	False
用友网络 (600588.SS)	2025-08-26	1,2,3	17.14	16.01	2025-09-25 00:00:00	True	True	True	False	True
恒立液压 (601100.SS)	2025-08-26	1,2,3	84.42	93.97	2025-09-25 00:00:00	True	True	True	True	True
陕西煤业 (601225.SS)	2025-08-26	1,2,3,4	21.88	20.36	2025-09-25 00:00:00	True	True	True	True	True
兴业证券 (601377.SS)	2025-08-26	1,2,3,4	7.03	6.37	2025-09-25 00:00:00	True	True	True	False	False
邮储银行 (601658.SS)	2025-08-26	1,2,3	6.28	5.91	2025-09-25 00:00:00	True	True	True	False	False
华泰证券 (601688.SS)	2025-08-26	1,2,3,4	22.16	19.81	2025-09-25 00:00:00	True	True	True	False	False
申万宏源 (000166.SZ)	2025-08-25	1,3,4	5.66	5.19	2025-09-25 00:00:00	True	True	True	False	False
中国巨石 (600176.SS)	2025-08-25	1,2,3,4	13.42	16.44	2025-09-25 00:00:00	True	True	True	True	True
兴业证券 (601377.SS)	2025-08-25	1,3,4	7.04	6.37	2025-09-25 00:00:00	True	True	True	False	False
邮储银行 (601658.SS)	2025-08-25	1,2,3	6.17	5.91	2025-09-25 00:00:00	True	True	True	False	False
方正证券 (601901.SS)	2025-08-25	1,3,4	8.79	8.02	2025-09-25 00:00:00	True	True	True	False	False
恒立液压 (601100.SS)	2025-08-22	2,3,4	82.61	93.97	2025-09-25 00:00:00	True	True	True	True	True
申万宏源 (000166.SZ)	2025-08-21	2,3,4	5.54	5.19	2025-09-25 00:00:00	True	True	True	False	False
长安汽车 (000625.SZ)	2025-08-21	1,3,4	13.1	12.1	2025-09-25 00:00:00	True	True	False	False	False
先导智能 (300450.SZ)	2025-08-21	2,3,4	27.86	67.45	2025-09-25 00:00:00	True	True	True	True	True
卓胜微 (300782.SZ)	2025-08-21	1,2,3	80.99	82.41	2025-09-25 00:00:00	True	True	True	True	True
生益科技 (600183.SS)	2025-08-21	2,3,4	44.31	57.35	2025-09-25 00:00:00	True	True	True	True	True
恒生电子 (600570.SS)	2025-08-21	1,2,3,4	37.47	34.5	2025-09-25 00:00:00	True	True	True	False	False
山西汾酒 (600809.SS)	2025-08-21	2,3,4	194.41	193.32	2025-09-25 00:00:00	True	True	True	False	False
招商证券 (600999.SS)	2025-08-21	2,3,4	18.75	17.02	2025-09-25 00:00:00	True	True	True	False	False
恒立液压 (601100.SS)	2025-08-21	2,3,4	81.91	93.97	2025-09-25 00:00:00	True	True	True	True	True
中国人寿 (601628.SS)	2025-08-21	2,3,4	42.07	37.99	2025-09-25 00:00:00	True	True	False	False	False
卓胜微 (300782.SZ)	2025-08-20	1,2,3	79.85	82.41	2025-09-25 00:00:00	True	True	True	True	True
生益科技 (600183.SS)	2025-08-20	2,3,4	43.5	57.35	2025-09-25 00:00:00	True	True	True	True	True
中国中冶 (601618.SS)	2025-08-20	1,2,3,4	3.23	3.45	2025-09-25 00:00:00	True	True	True	False	False
申万宏源 (000166.SZ)	2025-08-19	2,3,4	5.53	5.19	2025-09-25 00:00:00	True	True	True	False	False
长安汽车 (000625.SZ)	2025-08-19	1,3,4	12.99	12.1	2025-09-25 00:00:00	True	True	False	False	False
沪电股份 (002463.SZ)	2025-08-19	2,3,4	54.78	75.25	2025-09-25 00:00:00	True	True	True	True	True
立讯精密 (002475.SZ)	2025-08-19	2,3,4	39.1	68.93	2025-09-25 00:00:00	True	True	True	True	True
国信证券 (002736.SZ)	2025-08-19	2,3,4	14.06	13.3	2025-09-25 00:00:00	True	True	True	False	False
恩捷股份 (002812.SZ)	2025-08-19	1,3,4	31.96	46.88	2025-09-25 00:00:00	True	True	True	True	True
上汽集团 (600104.SS)	2025-08-19	2,3,4	18.05	17.24	2025-09-25 00:00:00	True	True	True	False	False
复星医药 (600196.SS)	2025-08-19	1,2,3,4	28.4	30.32	2025-09-25 00:00:00	True	True	True	False	False
恒生电子 (600570.SS)	2025-08-19	2,3,4	36.57	34.5	2025-09-25 00:00:00	True	True	True	False	False
东方证券 (600958.SS)	2025-08-19	1,2,3,4	11.99	10.68	2025-09-25 00:00:00	True	True	True	False	False
招商证券 (600999.SS)	2025-08-19	2,3,4	18.6	17.02	2025-09-25 00:00:00	True	True	True	False	False
兴业证券 (601377.SS)	2025-08-19	1,2,3,4	6.85	6.37	2025-09-25 00:00:00	True	True	True	False	False
中国人寿 (601628.SS)	2025-08-19	2,3,4	41.87	37.99	2025-09-25 00:00:00	True	True	False	False	False
华友钴业 (603799.SS)	2025-08-19	1,2,3,4	44.48	55.83	2025-09-25 00:00:00	True	True	True	True	True
澜起科技 (688008.SS)	2025-08-19	1,2,3,4	91.64	134.86	2025-09-25 00:00:00	True	True	True	True	True
时代电气 (688187.SS)	2025-08-19	2,3,4	45.15	50.7	2025-09-25 00:00:00	True	True	True	True	True
广发证券 (000776.SZ)	2025-08-18	2,3,4	20.93	21.05	2025-09-25 00:00:00	True	True	True	False	True
洋河股份 (002304.SZ)	2025-08-18	1,2,3,4	69.88	68.56	2025-09-25 00:00:00	True	True	True	False	False
海康威视 (002415.SZ)	2025-08-18	1,2,4	29.9	31.2	2025-09-25 00:00:00	True	True	True	True	True
沪电股份 (002463.SZ)	2025-08-18	1,2,3	55.96	75.25	2025-09-25 00:00:00	True	True	True	True	True
恩捷股份 (002812.SZ)	2025-08-18	1,2,3,4	31.98	46.88	2025-09-25 00:00:00	True	True	True	True	True
南山铝业 (600219.SS)	2025-08-18	1,2,3,4	4.15	3.8	2025-09-25 00:00:00	True	True	True	False	False
江西铜业 (600362.SS)	2025-08-18	1,3,4	24.89	30.44	2025-09-25 00:00:00	True	True	True	True	True
中国铝业 (601600.SS)	2025-08-18	2,3,4	7.76	7.62	2025-09-25 00:00:00	True	True	True	False	False
中国中冶 (601618.SS)	2025-08-18	1,2,3,4	3.2	3.45	2025-09-25 00:00:00	True	True	True	False	False
华泰证券 (601688.SS)	2025-08-18	2,3,4	21.59	19.81	2025-09-25 00:00:00	True	True	True	False	False
紫金矿业 (601899.SS)	2025-08-18	2,3,4	21.12	27.3	2025-09-25 00:00:00	True	True	True	True	True
澜起科技 (688008.SS)	2025-08-18	1,2,4	91.9	134.86	2025-09-25 00:00:00	True	True	True	True	True
洋河股份 (002304.SZ)	2025-08-15	1,2,3,4	69.52	68.56	2025-09-25 00:00:00	True	True	True	False	False
赣锋锂业 (002460.SZ)	2025-08-15	2,3,4	38.77	57.35	2025-09-25 00:00:00	True	True	True	True	True
沪电股份 (002463.SZ)	2025-08-15	1,2,3	55.35	75.25	2025-09-25 00:00:00	True	True	True	True	True
深南电路 (002916.SZ)	2025-08-15	2,3,4	145.71	210.61	2025-09-25 00:00:00	True	True	True	True	True
中际旭创 (300308.SZ)	2025-08-15	2,3,4	238.9	436.0	2025-09-25 00:00:00	True	True	True	True	True
藏格矿业 (000408.SZ)	2025-08-14	1,3,4	50.3	55.38	2025-09-25 00:00:00	True	True	True	False	False
华兰生物 (002007.SZ)	2025-08-14	2,3,4	16.79	16.06	2025-09-25 00:00:00	True	True	True	False	False
大华股份 (002236.SZ)	2025-08-14	2,3,4	16.6	21.12	2025-09-25 00:00:00	True	True	True	True	True
洋河股份 (002304.SZ)	2025-08-14	1,2,3,4	69.69	68.56	2025-09-25 00:00:00	True	True	True	False	False
海康威视 (002415.SZ)	2025-08-14	1,2,4	29.21	31.2	2025-09-25 00:00:00	True	True	True	True	True
赣锋锂业 (002460.SZ)	2025-08-14	2,3,4	37.97	57.35	2025-09-25 00:00:00	True	True	True	True	True
沪电股份 (002463.SZ)	2025-08-14	1,2,3	55.05	75.25	2025-09-25 00:00:00	True	True	True	True	True
天齐锂业 (002466.SZ)	2025-08-14	2,3,4	43.71	44.89	2025-09-25 00:00:00	True	True	True	False	True
天赐材料 (002709.SZ)	2025-08-14	1,2,3,4	19.37	33.44	2025-09-25 00:00:00	True	True	True	True	True
恩捷股份 (002812.SZ)	2025-08-14	1,2,3,4	31.15	46.88	2025-09-25 00:00:00	True	True	True	True	True
鹏鼎控股 (002938.SZ)	2025-08-14	1,2,3,4	52.71	59.62	2025-09-25 00:00:00	True	True	True	True	True
汇川技术 (300124.SZ)	2025-08-14	1,2,3	65.92	86.22	2025-09-25 00:00:00	True	True	True	True	True
天孚通信 (300394.SZ)	2025-08-14	1,2,3,4	110.23	184.94	2025-09-25 00:00:00	True	True	True	True	True
芒果超媒 (300413.SZ)	2025-08-14	1,2,3,4	22.24	34.19	2025-09-25 00:00:00	False	True	True	True	True
卓胜微 (300782.SZ)	2025-08-14	1,2,3	77.8	82.41	2025-09-25 00:00:00	False	True	True	True	True
南山铝业 (600219.SS)	2025-08-14	1,2,3	4.14	3.8	2025-09-25 00:00:00	True	True	True	False	False
中信建投 (601066.SS)	2025-08-14	1,2,3	26.16	25.9	2025-09-25 00:00:00	True	True	True	False	False
中国化学 (601117.SS)	2025-08-14	1,2,3,4	8.14	7.36	2025-09-25 00:00:00	True	True	False	False	False
红塔证券 (601236.SS)	2025-08-14	1,3,4	9.04	8.7	2025-09-25 00:00:00	True	True	True	False	False
正泰电器 (601877.SS)	2025-08-14	1,2,3,4	23.31	29.05	2025-09-25 00:00:00	True	True	True	True	True
