ticker	interval	score	signal_date	signal_price	breakthrough_date
京东方Ａ (000725.SZ)	3h	4.28	2025-09-25 12:30:00	4.17	
兆易创新 (603986.SS)	3h	4.26	2025-09-25 12:30:00	200.5	
先导智能 (300450.SZ)	1h	3.89	2025-09-25 12:30:00	67.45	
天赐材料 (002709.SZ)	1h	3.84	2025-09-25 12:30:00	33.44	
闻泰科技 (600745.SS)	1h	3.6	2025-09-25 12:30:00	49.6	
京东方Ａ (000725.SZ)	1h	3.53	2025-09-25 12:30:00	4.17	
兆易创新 (603986.SS)	1h	3.38	2025-09-25 12:30:00	200.5	
中金黄金 (600489.SS)	1h	3.31	2025-09-25 12:30:00	20.43	
思源电气 (002028.SZ)	2h	4.11	2025-09-25 11:30:00	101.36	
兆易创新 (603986.SS)	2h	3.65	2025-09-25 11:30:00	200.5	
招商蛇口 (001979.SZ)	1h	3.62	2025-09-25 09:30:00	9.5	2025-09-25 12:30:00
京东方Ａ (000725.SZ)	1h	3.65	2025-09-25 09:30:00	4.16	2025-09-25 11:30:00
徐工机械 (000425.SZ)	4h	6.04	2025-09-25 09:30:00	10.32	
宇通客车 (600066.SS)	4h	5.98	2025-09-25 09:30:00	28.51	
山东黄金 (600547.SS)	4h	5.98	2025-09-25 09:30:00	37.76	
徐工机械 (000425.SZ)	3h	5.35	2025-09-25 09:30:00	10.3	
宇通客车 (600066.SS)	2h	4.82	2025-09-25 09:30:00	28.72	
徐工机械 (000425.SZ)	2h	4.71	2025-09-25 09:30:00	10.31	
中国神华 (601088.SS)	2h	3.95	2025-09-25 09:30:00	38.63	
中联重科 (000157.SZ)	1h	3.9	2025-09-25 09:30:00	7.79	
中国神华 (601088.SS)	1h	3.57	2025-09-25 09:30:00	38.6	
中科曙光 (603019.SS)	1h	3.16	2025-09-24 14:30:00	117.54	
兆易创新 (603986.SS)	1h	3.41	2025-09-24 13:30:00	199.69	2025-09-25 10:30:00
兖矿能源 (600188.SS)	1h	3.15	2025-09-24 13:30:00	13.63	
深南电路 (002916.SZ)	3h	4.35	2025-09-24 12:30:00	210.95	
天孚通信 (300394.SZ)	2h	4.21	2025-09-24 11:30:00	183.0	
徐工机械 (000425.SZ)	2h	3.87	2025-09-24 11:30:00	10.34	
宇通客车 (600066.SS)	1h	3.57	2025-09-24 10:30:00	29.65	2025-09-24 14:30:00
中国神华 (601088.SS)	1h	3.23	2025-09-24 10:30:00	38.73	2025-09-24 12:30:00
兖矿能源 (600188.SS)	1h	3.22	2025-09-24 09:30:00	13.61	2025-09-24 12:30:00
中煤能源 (601898.SS)	1h	3.15	2025-09-24 09:30:00	11.7	2025-09-24 12:30:00
正泰电器 (601877.SS)	1h	3.38	2025-09-24 09:30:00	27.66	2025-09-24 10:30:00
潞安环能 (601699.SS)	3h	5.12	2025-09-24 09:30:00	14.4	
三环集团 (300408.SZ)	4h	4.97	2025-09-24 09:30:00	48.05	
潞安环能 (601699.SS)	4h	4.93	2025-09-24 09:30:00	14.75	
深南电路 (002916.SZ)	4h	4.75	2025-09-24 09:30:00	210.47	
生益科技 (600183.SS)	4h	4.62	2025-09-24 09:30:00	56.25	
三环集团 (300408.SZ)	3h	4.15	2025-09-24 09:30:00	48.38	
生益科技 (600183.SS)	3h	4.15	2025-09-24 09:30:00	56.49	
兖矿能源 (600188.SS)	2h	3.95	2025-09-24 09:30:00	13.56	
深南电路 (002916.SZ)	2h	3.76	2025-09-24 09:30:00	211.9	
三环集团 (300408.SZ)	2h	3.71	2025-09-24 09:30:00	48.38	
中金黄金 (600489.SS)	1h	3.28	2025-09-24 09:30:00	20.01	
生益科技 (600183.SS)	2h	3.61	2025-09-23 11:30:00	58.52	2025-09-25 09:30:00
紫光股份 (000938.SZ)	4h	6.63	2025-09-23 09:30:00	29.02	2025-09-24 09:30:00
紫光股份 (000938.SZ)	3h	5.91	2025-09-23 09:30:00	29.01	2025-09-24 09:30:00
韦尔股份 (603501.SS)	2h	5.14	2025-09-23 09:30:00	140.13	2025-09-24 09:30:00
沪电股份 (002463.SZ)	1h	5.07	2025-09-23 09:30:00	79.07	2025-09-23 14:30:00
蓝思科技 (300433.SZ)	1h	4.48	2025-09-23 09:30:00	31.91	2025-09-23 14:30:00
兆易创新 (603986.SS)	1h	4.28	2025-09-23 09:30:00	192.48	2025-09-23 14:30:00
韦尔股份 (603501.SS)	4h	5.87	2025-09-23 09:30:00	141.0	2025-09-23 13:30:00
宇通客车 (600066.SS)	2h	4.47	2025-09-23 09:30:00	29.07	2025-09-23 13:30:00
宇通客车 (600066.SS)	1h	3.76	2025-09-23 09:30:00	29.33	2025-09-23 13:30:00
蓝思科技 (300433.SZ)	3h	5.78	2025-09-23 09:30:00	31.4	2025-09-23 12:30:00
韦尔股份 (603501.SS)	3h	5.51	2025-09-23 09:30:00	140.1	2025-09-23 12:30:00
华勤技术 (603296.SS)	2h	5.73	2025-09-23 09:30:00	96.26	2025-09-23 11:30:00
