ticker	date	intervals	signal_price	current_price	current_time	nx_1d_signal	nx_30m_signal	nx_1d	nx_1h	nx_30m
MLGO	2025-05-01	1,2,3	146.1	6.82	2025-11-28 00:00:00	True		False	False	True
SQQQ	2025-05-01	1,2,3	150.05	68.41	2025-11-28 00:00:00	True		False	False	False
CRML	2025-04-30	1,3,4	1.61	8.23	2025-11-28 00:00:00	False		True	False	False
SQQQ	2025-04-29	1,2,3	155.5	68.41	2025-11-28 00:00:00	True		False	False	False
JD	2025-04-28	1,2,3,4	32.51	29.83	2025-11-28 00:00:00	False		False	False	True
SQQQ	2025-04-28	1,2,3	164.38	68.41	2025-11-28 00:00:00	True		False	False	False
JD	2025-04-25	1,2,3	32.54	29.83	2025-11-28 00:00:00	False		False	False	True
HIMS	2025-04-23	1,2,3,4	27.25	39.76	2025-11-28 00:00:00	False		False	False	True
QBTS	2025-04-23	1,2,3,4	7.07	22.67	2025-11-28 00:00:00	True		True	False	False
QUBT	2025-04-23	1,2,3	6.41	11.7	2025-11-28 00:00:00	False		False	False	True
AMZN	2025-04-22	1,2,3,4	176.58	233.22	2025-11-28 00:00:00	False		True	False	True
CRM	2025-04-22	2,3,4	243.38	230.54	2025-11-28 00:00:00	False		False	False	False
META	2025-04-22	1,2,3,4	494.75	647.95	2025-11-28 00:00:00	False		False	True	True
ORCL	2025-04-22	1,2,3,4	125.98	201.95	2025-11-28 00:00:00	False		False	False	False
QBTS	2025-04-22	1,2,3	6.26	22.67	2025-11-28 00:00:00	True		True	False	False
QMCO	2025-04-22	1,2,3,4	9.92	7.85	2025-11-28 00:00:00	False		False	False	True
OPEN	2025-04-17	1,2,3	0.94	7.7	2025-11-28 00:00:00	False		True	True	True
IREN	2025-04-11	1,2,3,4	5.55	47.81	2025-11-28 00:00:00	False		True	False	True
QMCO	2025-04-11	1,3,4	10.86	7.85	2025-11-28 00:00:00	False		False	False	True
TEM	2025-04-11	2,3,4	40.2	77.93	2025-11-28 00:00:00	False		False	True	True
ACHR	2025-04-09	1,3,4	6.88	7.79	2025-11-28 00:00:00	False		False	False	True
ADBE	2025-04-09	1,2,3	351.8	320.13	2025-11-28 00:00:00	False		False	False	False
CLSK	2025-04-09	1,2,3	7.11	15.1	2025-11-28 00:00:00	False		False	True	True
COIN	2025-04-09	1,2,3,4	165.31	272.82	2025-11-28 00:00:00	False		False	False	True
DUO	2025-04-09	1,2,3,4	3.86	1.81	2025-11-28 00:00:00	False		False	False	True
HIMS	2025-04-09	2,3,4	29.2	39.76	2025-11-28 00:00:00	False		False	False	True
IREN	2025-04-09	1,2,3,4	5.88	47.81	2025-11-28 00:00:00	False		True	False	True
MRVL	2025-04-09	2,3,4	54.28	89.4	2025-11-28 00:00:00	False		True	True	True
MSTR	2025-04-09	1,3,4	299.48	177.18	2025-11-28 00:00:00	False		False	False	False
NBIS	2025-04-09	1,2,3,4	21.15	94.87	2025-11-28 00:00:00	False		True	False	True
SNOW	2025-04-09	2,3,4	139.71	251.24	2025-11-28 00:00:00	False		True	False	True
SOUN	2025-04-09	1,2,3,4	8.62	12.05	2025-11-28 00:00:00	False		False	False	True
TEM	2025-04-09	1,2,3,4	43.83	77.93	2025-11-28 00:00:00	False		False	True	True
TLRY	2025-04-09	2,3,4	0.53	0.81	2025-11-28 00:00:00	False		False	False	False
UPST	2025-04-09	2,3,4	39.58	44.96	2025-11-28 00:00:00	False		False	True	True
UUUU	2025-04-09	1,2,3,4	3.63	14.4	2025-11-28 00:00:00	False		True	False	True
WMT	2025-04-09	1,2,3,4	85.5	110.51	2025-11-28 00:00:00	False		True	True	True
XYZ	2025-04-09	2,3,4	55.96	66.8	2025-11-28 00:00:00	False		False	True	True
COIN	2025-04-08	1,2,3	158.14	272.82	2025-11-28 00:00:00	False		False	False	True
ACHR	2025-04-07	1,3,4	6.68	7.79	2025-11-28 00:00:00	False		False	False	True
HIMS	2025-04-07	2,3,4	28.14	39.76	2025-11-28 00:00:00	False		False	False	True
IREN	2025-04-07	2,3,4	6.1	47.81	2025-11-28 00:00:00	False		True	False	True
NBIS	2025-04-07	1,2,3,4	21.05	94.87	2025-11-28 00:00:00	False		True	False	True
OKLO	2025-04-07	2,3,4	22.37	91.38	2025-11-28 00:00:00	False		True	False	False
RGTI	2025-04-07	1,2,3,4	8.36	25.57	2025-11-28 00:00:00	True		True	False	True
SOUN	2025-04-07	1,2,3	7.55	12.05	2025-11-28 00:00:00	False		False	False	True
UUUU	2025-04-07	1,2,3	3.45	14.4	2025-11-28 00:00:00	False		True	False	True
AAL	2025-04-04	2,3,4	9.44	14.05	2025-11-28 00:00:00	False		True	True	True
DKNG	2025-04-04	1,2,3,4	31.68	33.16	2025-11-28 00:00:00	False		False	True	True
ETHA	2025-04-04	1,2,3	13.7	22.95	2025-11-28 00:00:00	False		False	False	True
GME	2025-04-04	2,3,4	22.48	22.53	2025-11-28 00:00:00	False		False	True	True
MARA	2025-04-04	1,3,4	11.28	11.81	2025-11-28 00:00:00	False		False	False	True
OPEN	2025-04-04	1,2,3	0.98	7.7	2025-11-28 00:00:00	False		True	True	True
SERV	2025-04-04	1,2,3,4	5.24	10.26	2025-11-28 00:00:00	False		False	False	True
UUUU	2025-04-04	1,3,4	3.44	14.4	2025-11-28 00:00:00	False		True	False	True
DKNG	2025-04-03	1,2,3,4	32.41	33.16	2025-11-28 00:00:00	False		False	True	True
AA	2025-04-02	2,3,4	30.78	41.74	2025-11-28 00:00:00	False		True	True	True
AAL	2025-04-02	1,2,3,4	10.58	14.05	2025-11-28 00:00:00	False		True	True	True
AMZN	2025-04-02	2,3,4	197.24	233.22	2025-11-28 00:00:00	False		True	False	True
CLS	2025-04-02	2,3,4	83.82	344.41	2025-11-28 00:00:00	False		True	True	True
COIN	2025-04-02	2,3,4	182.4	272.82	2025-11-28 00:00:00	False		False	False	True
CRM	2025-04-02	2,3,4	272.79	230.54	2025-11-28 00:00:00	False		False	False	False
DKNG	2025-04-02	2,3,4	34.88	33.16	2025-11-28 00:00:00	False		False	True	True
JOBY	2025-04-02	2,3,4	6.03	14.43	2025-11-28 00:00:00	False		True	False	True
LLY	2025-04-02	1,2,3	813.97	1075.47	2025-11-28 00:00:00	True		True	True	True
MARA	2025-04-02	2,3,4	12.47	11.81	2025-11-28 00:00:00	False		False	False	True
OKLO	2025-04-02	2,3,4	23.1	91.38	2025-11-28 00:00:00	False		True	False	False
PYPL	2025-04-02	2,3,4	67.43	62.69	2025-11-28 00:00:00	False		False	False	True
SERV	2025-04-02	1,2,3,4	6.0	10.26	2025-11-28 00:00:00	False		False	False	True
SNOW	2025-04-02	2,3,4	154.15	251.24	2025-11-28 00:00:00	False		True	False	True
SOXL	2025-04-02	2,3,4	16.62	41.26	2025-11-28 00:00:00	False		True	False	True
U	2025-04-02	2,3,4	20.91	42.52	2025-11-28 00:00:00	False		True	True	True
ALAB	2025-04-01	2,3,4	62.02	157.57	2025-11-28 00:00:00	False		False	False	True
BILI	2025-04-01	1,2,3	19.0	26.61	2025-11-28 00:00:00	True		True	False	True
ETH-USD	2025-04-01	1,2,3,4	1872.75	2998.38	2025-11-30 00:00:00	False		False	True	True
ETHA	2025-04-01	2,3,4	14.5	22.95	2025-11-28 00:00:00	False		False	False	True
HIMS	2025-04-01	2,3,4	32.33	39.76	2025-11-28 00:00:00	True		False	False	True
IREN	2025-04-01	2,3,4	6.53	47.81	2025-11-28 00:00:00	False		True	False	True
LI	2025-04-01	1,2,3	25.63	18.39	2025-11-28 00:00:00	True		False	False	False
META	2025-04-01	2,3,4	585.24	647.95	2025-11-28 00:00:00	False		False	True	True
MRVL	2025-04-01	2,3,4	62.66	89.4	2025-11-28 00:00:00	False		True	True	True
MSFT	2025-04-01	2,3,4	380.87	492.01	2025-11-28 00:00:00	False		False	False	True
NVDA	2025-04-01	2,3,4	110.15	177.0	2025-11-28 00:00:00	False		True	False	False
OKLO	2025-04-01	2,3,4	22.54	91.38	2025-11-28 00:00:00	False		True	False	False
ORCL	2025-04-01	2,3,4	141.96	201.95	2025-11-28 00:00:00	False		False	False	False
QQQ	2025-04-01	2,3,4	472.63	619.25	2025-11-28 00:00:00	False		True	True	True
RDDT	2025-04-01	1,2,3,4	109.86	216.47	2025-11-28 00:00:00	False		True	True	True
SMCI	2025-04-01	2,3,4	35.05	33.85	2025-11-28 00:00:00	False		False	False	False
TQQQ	2025-04-01	2,3,4	29.32	54.54	2025-11-28 00:00:00	False		True	True	True
TSM	2025-04-01	2,3,4	168.44	291.51	2025-11-28 00:00:00	False		True	True	True
XYZ	2025-04-01	1,2,3	54.95	66.8	2025-11-28 00:00:00	False		False	True	True
BABA	2025-03-31	1,2,3	132.55	157.3	2025-11-28 00:00:00	True		True	False	False
ETH-USD	2025-03-31	1,2,3	1812.29	2998.38	2025-11-30 00:00:00	False		False	True	True
SBET	2025-03-25	1,2,3,4	3.48	10.62	2025-11-28 00:00:00	False		False	False	True
SBUX	2025-03-25	1,2,3	95.88	87.11	2025-11-28 00:00:00	True		False	True	True
CAT	2025-03-24	1,2,3	341.98	575.76	2025-11-28 00:00:00	False		True	True	True
SBET	2025-03-24	1,2,3,4	3.57	10.62	2025-11-28 00:00:00	False		False	False	True
AREC	2025-03-21	1,2,3,4	0.49	2.78	2025-11-28 00:00:00	False		True	False	False
HOLO	2025-03-21	1,2,3,4	43.2	3.58	2025-11-28 00:00:00	False		False	False	True
DUO	2025-03-20	1,2,3	5.76	1.81	2025-11-28 00:00:00	False		False	False	True
HOLO	2025-03-20	1,2,3,4	29.83	3.58	2025-11-28 00:00:00	False		False	False	True
CLSK	2025-03-19	1,2,3	7.99	15.1	2025-11-28 00:00:00	False		False	True	True
DUO	2025-03-19	1,2,3	5.94	1.81	2025-11-28 00:00:00	False		False	False	True
GOOGL	2025-03-19	1,2,3	163.01	320.18	2025-11-28 00:00:00	False		True	True	True
HOLO	2025-03-19	1,2,3,4	31.52	3.58	2025-11-28 00:00:00	False		False	False	True
MARA	2025-03-19	1,2,3,4	12.52	11.81	2025-11-28 00:00:00	False		False	False	True
META	2025-03-19	1,2,3,4	583.95	647.95	2025-11-28 00:00:00	True		False	True	True
SBET	2025-03-18	2,3,4	3.96	10.62	2025-11-28 00:00:00	False		False	False	True
HOLO	2025-03-17	1,2,3	33.74	3.58	2025-11-28 00:00:00	False		False	False	True
COIN	2025-03-14	1,2,3,4	182.21	272.82	2025-11-28 00:00:00	False		False	False	True
ETH-USD	2025-03-14	1,2,3,4	1904.43	2998.38	2025-11-30 00:00:00	False		False	True	True
ETHA	2025-03-14	2,3,4	14.6	22.95	2025-11-28 00:00:00	False		False	False	True
GOOGL	2025-03-14	2,3,4	164.5	320.18	2025-11-28 00:00:00	False		True	True	True
HOLO	2025-03-14	1,2,3	36.39	3.58	2025-11-28 00:00:00	False		False	False	True
IBIT	2025-03-14	2,3,4	48.03	51.55	2025-11-28 00:00:00	False		False	False	True
MSFT	2025-03-14	2,3,4	387.69	492.01	2025-11-28 00:00:00	False		False	False	True
NOV	2025-03-14	1,2,3,4	14.24	15.36	2025-11-28 00:00:00	False		True	True	True
QCOM	2025-03-14	1,2,3,4	156.19	168.09	2025-11-28 00:00:00	False		True	False	False
SBET	2025-03-14	1,2,3,4	4.43	10.62	2025-11-28 00:00:00	False		False	False	True
ETH-USD	2025-03-13	1,2,3	1873.17	2998.38	2025-11-30 00:00:00	False		False	True	True
ADBE	2025-03-12	2,3,4	438.76	320.13	2025-11-28 00:00:00	False		False	False	False
BTC-USD	2025-03-12	1,2,3,4	82637.35	90908.02	2025-11-30 00:00:00	False		False	True	True
COIN	2025-03-12	2,3,4	194.11	272.82	2025-11-28 00:00:00	False		False	False	True
GOOGL	2025-03-12	1,2,3,4	167.01	320.18	2025-11-28 00:00:00	False		True	True	True
IBIT	2025-03-12	1,2,3,4	47.06	51.55	2025-11-28 00:00:00	False		False	False	True
JOBY	2025-03-12	1,3,4	6.18	14.43	2025-11-28 00:00:00	False		True	False	True
MSFT	2025-03-12	2,3,4	384.14	492.01	2025-11-28 00:00:00	False		False	False	True
MSTR	2025-03-12	1,2,3,4	265.49	177.18	2025-11-28 00:00:00	False		False	False	False
OPEN	2025-03-12	1,2,3	1.15	7.7	2025-11-28 00:00:00	False		True	True	True
RIVN	2025-03-12	1,2,4	11.11	16.86	2025-11-28 00:00:00	False		True	True	True
SOL-USD	2025-03-12	2,3,4	124.41	136.37	2025-11-30 00:00:00	False		False	False	True
SOXL	2025-03-12	1,2,3	18.8	41.26	2025-11-28 00:00:00	False		True	False	True
TLRY	2025-03-12	1,2,3,4	0.64	0.81	2025-11-28 00:00:00	False		False	False	False
FCX	2025-03-11	2,3,4	35.88	42.98	2025-11-28 00:00:00	False		False	True	True
HOLO	2025-03-11	1,2,3	39.2	3.58	2025-11-28 00:00:00	False		False	False	True
IBIT	2025-03-11	1,2,3,4	47.25	51.55	2025-11-28 00:00:00	True		False	False	True
MSTR	2025-03-11	1,2,3,4	260.33	177.18	2025-11-28 00:00:00	False		False	False	False
MU	2025-03-11	1,2,3,4	88.97	236.48	2025-11-28 00:00:00	False		True	True	True
OKLO	2025-03-11	1,2,3	25.91	91.38	2025-11-28 00:00:00	True		True	False	False
PLTR	2025-03-11	2,3,4	78.02	168.45	2025-11-28 00:00:00	True		True	False	True
QBTS	2025-03-11	1,2,3	5.11	22.67	2025-11-28 00:00:00	True		True	False	False
RKLB	2025-03-11	1,2,3	17.76	42.14	2025-11-28 00:00:00	True		False	False	False
SMR	2025-03-11	1,2,3	16.36	20.0	2025-11-28 00:00:00	False		False	False	False
SOL-USD	2025-03-11	1,2,3	125.55	136.37	2025-11-30 00:00:00	False		False	False	True
SOXL	2025-03-11	1,2,3	17.92	41.26	2025-11-28 00:00:00	False		True	False	True
TIGR	2025-03-11	2,3,4	7.07	8.82	2025-11-28 00:00:00	True		False	False	False
TSM	2025-03-11	1,2,3,4	170.98	291.51	2025-11-28 00:00:00	False		True	True	True
VRT	2025-03-11	1,2,3,4	80.77	179.73	2025-11-28 00:00:00	False		True	False	True
XYZ	2025-03-11	1,2,3	55.63	66.8	2025-11-28 00:00:00	False		False	True	True
OKLO	2025-03-10	1,2,3	23.67	91.38	2025-11-28 00:00:00	True		True	False	False
VST	2025-03-10	1,2,3	108.47	178.86	2025-11-28 00:00:00	False		False	False	True
ACHR	2025-03-07	1,2,3	7.57	7.79	2025-11-28 00:00:00	True		False	False	True
ALAB	2025-03-07	1,2,4	64.48	157.57	2025-11-28 00:00:00	False		False	False	True
AMZN	2025-03-07	1,2,3	199.14	233.22	2025-11-28 00:00:00	True		True	False	True
CRM	2025-03-07	1,2,3	282.83	230.54	2025-11-28 00:00:00	False		False	False	False
DXYZ	2025-03-07	1,2,3	32.01	22.51	2025-11-28 00:00:00	False		False	False	True
LULU	2025-03-07	1,2,3,4	344.24	184.18	2025-11-28 00:00:00	True		False	True	True
META	2025-03-07	1,2,3	624.14	647.95	2025-11-28 00:00:00	True		False	True	True
NVDA	2025-03-07	1,2,3	112.61	177.0	2025-11-28 00:00:00	False		True	False	False
OKLO	2025-03-07	1,2,3	26.55	91.38	2025-11-28 00:00:00	True		True	False	False
SHOP	2025-03-07	1,2,3	100.17	158.64	2025-11-28 00:00:00	True		True	True	True
TQQQ	2025-03-07	1,2,3	33.71	54.54	2025-11-28 00:00:00	False		True	True	True
VRT	2025-03-07	2,3,4	84.99	179.73	2025-11-28 00:00:00	False		True	False	True
VST	2025-03-07	1,2,3	114.25	178.86	2025-11-28 00:00:00	False		False	False	True
DJT	2025-03-06	1,2,4	21.98	11.54	2025-11-28 00:00:00	False		False	False	True
AMZN	2025-03-05	1,2,3	207.35	233.22	2025-11-28 00:00:00	True		True	False	True
CAT	2025-03-05	2,3,4	334.68	575.76	2025-11-28 00:00:00	False		True	True	True
DJT	2025-03-05	1,2,4	22.72	11.54	2025-11-28 00:00:00	False		False	False	True
DXYZ	2025-03-05	1,2,3	35.99	22.51	2025-11-28 00:00:00	True		False	False	True
ETH-USD	2025-03-05	2,3,4	2205.89	2998.38	2025-11-30 00:00:00	False		False	True	True
ETHA	2025-03-05	1,2,3,4	16.6	22.95	2025-11-28 00:00:00	False		False	False	True
GME	2025-03-05	1,2,4	24.64	22.53	2025-11-28 00:00:00	False		False	True	True
LULU	2025-03-05	2,3,4	349.59	184.18	2025-11-28 00:00:00	True		False	True	True
META	2025-03-05	1,2,3	650.16	647.95	2025-11-28 00:00:00	True		False	True	True
MSFT	2025-03-05	1,2,3	394.77	492.01	2025-11-28 00:00:00	False		False	False	True
PYPL	2025-03-05	2,3,4	68.8	62.69	2025-11-28 00:00:00	False		False	False	True
RR	2025-03-05	1,2,3	1.65	3.55	2025-11-28 00:00:00	True		True	False	True
VRT	2025-03-05	1,2,3,4	87.1	179.73	2025-11-28 00:00:00	False		True	False	True
AMZN	2025-03-04	1,2,3	206.2	233.22	2025-11-28 00:00:00	True		True	False	True
ETHA	2025-03-04	1,2,3	16.55	22.95	2025-11-28 00:00:00	False		False	False	True
MSFT	2025-03-04	1,2,3	391.9	492.01	2025-11-28 00:00:00	False		False	False	True
VRT	2025-03-04	1,2,3	88.38	179.73	2025-11-28 00:00:00	False		True	False	True
ETHA	2025-03-03	1,2,3	17.25	22.95	2025-11-28 00:00:00	False		False	False	True
ALAB	2025-02-28	1,2,3,4	74.32	157.57	2025-11-28 00:00:00	False		False	False	True
DJT	2025-02-28	2,3,4	24.11	11.54	2025-11-28 00:00:00	False		False	False	True
GME	2025-02-28	2,3,4	25.04	22.53	2025-11-28 00:00:00	False		False	True	True
MSFT	2025-02-28	1,2,3,4	397.14	492.01	2025-11-28 00:00:00	False		False	False	True
PHUN	2025-02-28	1,2,3	3.08	2.07	2025-11-28 00:00:00	False		False	False	True
QMCO	2025-02-28	1,2,3	11.75	7.85	2025-11-28 00:00:00	False		False	False	True
QUBT	2025-02-28	1,2,3,4	6.22	11.7	2025-11-28 00:00:00	True		False	False	True
GME	2025-02-27	2,3,4	25.15	22.53	2025-11-28 00:00:00	False		False	True	True
TLRY	2025-02-27	1,2,3	0.8	0.81	2025-11-28 00:00:00	False		False	False	False
AAL	2025-02-26	1,2,3	15.43	14.05	2025-11-28 00:00:00	True		True	True	True
ALAB	2025-02-26	1,2,3,4	82.35	157.57	2025-11-28 00:00:00	False		False	False	True
QUBT	2025-02-26	2,3,4	6.85	11.7	2025-11-28 00:00:00	True		False	False	True
SOUN	2025-02-26	1,2,4	9.85	12.05	2025-11-28 00:00:00	True		False	False	True
TLRY	2025-02-26	1,2,3	0.82	0.81	2025-11-28 00:00:00	False		False	False	False
QMCO	2025-02-25	1,2,3	13.58	7.85	2025-11-28 00:00:00	False		False	False	True
TLRY	2025-02-21	1,2,3	0.92	0.81	2025-11-28 00:00:00	False		False	False	False
MARA	2025-02-20	1,2,3,4	15.94	11.81	2025-11-28 00:00:00	False		False	False	True
SOL-USD	2025-02-20	1,2,3,4	173.89	136.37	2025-11-30 00:00:00	False		False	False	True
TLRY	2025-02-20	1,2,3	0.87	0.81	2025-11-28 00:00:00	False		False	False	False
BTC-USD	2025-02-19	1,2,3	96187.52	90908.02	2025-11-30 00:00:00	True		False	True	True
IBIT	2025-02-19	1,2,3,4	54.59	51.55	2025-11-28 00:00:00	True		False	False	True
QMCO	2025-02-19	2,3,4	15.8	7.85	2025-11-28 00:00:00	True		False	False	True
SOL-USD	2025-02-19	1,2,3	171.17	136.37	2025-11-30 00:00:00	False		False	False	True
CAT	2025-02-14	1,2,3	353.42	575.76	2025-11-28 00:00:00	False		True	True	True
TLRY	2025-02-14	2,3,4	0.93	0.81	2025-11-28 00:00:00	False		False	False	False
CAT	2025-02-13	1,2,3	356.62	575.76	2025-11-28 00:00:00	False		True	True	True
MARA	2025-02-13	1,2,3,4	16.51	11.81	2025-11-28 00:00:00	False		False	False	True
MLGO	2025-02-13	1,2,3,4	37.65	6.82	2025-11-28 00:00:00	False		False	False	True
TLRY	2025-02-13	2,3,4	0.94	0.81	2025-11-28 00:00:00	False		False	False	False
UUUU	2025-02-13	1,2,3,4	5.03	14.4	2025-11-28 00:00:00	False		True	False	True
COIN	2025-02-12	1,2,3	272.11	272.82	2025-11-28 00:00:00	True		False	False	True
HOLO	2025-02-12	1,2,3	50.8	3.58	2025-11-28 00:00:00	False		False	False	True
IBIT	2025-02-12	1,2,3	55.03	51.55	2025-11-28 00:00:00	True		False	False	True
MARA	2025-02-12	1,2,3	16.32	11.81	2025-11-28 00:00:00	False		False	False	True
MLGO	2025-02-12	1,2,3	36.77	6.82	2025-11-28 00:00:00	False		False	False	True
SQQQ	2025-02-12	1,2,3	140.35	68.41	2025-11-28 00:00:00	False		False	False	False
TLRY	2025-02-12	1,3,4	0.95	0.81	2025-11-28 00:00:00	False		False	False	False
UUUU	2025-02-12	1,2,3,4	5.01	14.4	2025-11-28 00:00:00	False		True	False	True
SQQQ	2025-02-11	1,2,3	140.58	68.41	2025-11-28 00:00:00	False		False	False	False
AREC	2025-02-07	1,2,3	0.7	2.78	2025-11-28 00:00:00	False		True	False	False
GME	2025-02-07	1,2,3	24.72	22.53	2025-11-28 00:00:00	True		False	True	True
MARA	2025-02-07	1,2,3	16.77	11.81	2025-11-28 00:00:00	False		False	False	True
AMD	2025-02-06	1,2,3,4	110.14	217.53	2025-11-28 00:00:00	False		True	False	False
DUO	2025-02-06	1,3,4	9.18	1.81	2025-11-28 00:00:00	False		False	False	True
HOLO	2025-02-06	1,2,3	58.6	3.58	2025-11-28 00:00:00	False		False	False	True
TSLA	2025-02-06	1,2,3	374.31	430.17	2025-11-28 00:00:00	True		True	True	True
AMD	2025-02-05	1,2,3,4	112.02	217.53	2025-11-28 00:00:00	False		True	False	False
OPEN	2025-02-05	2,3,4	1.37	7.7	2025-11-28 00:00:00	False		True	True	True
AMD	2025-02-04	1,2,3,4	118.07	217.53	2025-11-28 00:00:00	False		True	False	False
DELL	2025-02-04	1,2,3	101.21	133.35	2025-11-28 00:00:00	False		True	False	True
HOLO	2025-02-04	1,2,3	62.2	3.58	2025-11-28 00:00:00	False		False	False	True
MLGO	2025-02-04	1,2,3	50.85	6.82	2025-11-28 00:00:00	False		False	False	True
SMCI	2025-02-04	1,2,3,4	28.82	33.85	2025-11-28 00:00:00	False		False	False	False
TSLA	2025-02-04	1,2,3	389.81	430.17	2025-11-28 00:00:00	True		True	True	True
AREC	2025-02-03	1,2,3,4	0.68	2.78	2025-11-28 00:00:00	False		True	False	False
AAOI	2025-01-30	2,3,4	27.73	26.78	2025-11-28 00:00:00	True		False	True	True
TLRY	2025-01-30	1,2,3	1.09	0.81	2025-11-28 00:00:00	False		False	False	False
AMD	2025-01-29	1,2,3,4	117.58	217.53	2025-11-28 00:00:00	False		True	False	False
GME	2025-01-28	1,2,4	27.46	22.53	2025-11-28 00:00:00	True		False	True	True
SBET	2025-01-28	1,2,3	4.71	10.62	2025-11-28 00:00:00	False		False	False	True
TLRY	2025-01-28	1,2,3	1.1	0.81	2025-11-28 00:00:00	False		False	False	False
TLRY	2025-01-23	1,2,3	1.12	0.81	2025-11-28 00:00:00	False		False	False	False
AAPL	2025-01-17	1,2,3	229.99	278.85	2025-11-28 00:00:00	True		True	True	True
UUUU	2025-01-17	1,2,3,4	5.22	14.4	2025-11-28 00:00:00	False		True	False	True
UUUU	2025-01-16	1,2,3	5.08	14.4	2025-11-28 00:00:00	False		True	False	True
AMD	2025-01-15	2,3,4	119.91	217.53	2025-11-28 00:00:00	False		True	False	False
ASTS	2025-01-15	1,2,4	21.41	56.2	2025-11-28 00:00:00	False		True	False	False
CRWD	2025-01-15	2,3,4	361.81	509.16	2025-11-28 00:00:00	True		True	False	False
DUOL	2025-01-15	2,3,4	321.95	191.41	2025-11-28 00:00:00	True		False	False	True
INTC	2025-01-15	1,2,3,4	19.42	40.56	2025-11-28 00:00:00	False		True	True	True
MSFT	2025-01-15	1,2,3,4	425.67	492.01	2025-11-28 00:00:00	True		False	False	True
OPEN	2025-01-15	2,3,4	1.53	7.7	2025-11-28 00:00:00	False		True	True	True
SPY	2025-01-15	2,3,4	592.27	683.39	2025-11-28 00:00:00	True		True	True	True
TEM	2025-01-15	1,2,3,4	35.71	77.93	2025-11-28 00:00:00	False		False	True	True
U	2025-01-15	2,3,4	22.55	42.52	2025-11-28 00:00:00	True		True	True	True
UUUU	2025-01-15	1,2,3	5.24	14.4	2025-11-28 00:00:00	False		True	False	True
ADBE	2025-01-14	2,3,4	408.2	320.13	2025-11-28 00:00:00	False		False	False	False
BABA	2025-01-14	1,2,3	81.85	157.3	2025-11-28 00:00:00	False		True	False	False
BTC-USD	2025-01-14	2,3,4	96304.81	90908.02	2025-11-30 00:00:00	True		False	True	True
COIN	2025-01-14	1,2,3,4	255.49	272.82	2025-11-28 00:00:00	True		False	False	True
CRWD	2025-01-14	2,3,4	349.77	509.16	2025-11-28 00:00:00	True		True	False	False
ETHA	2025-01-14	1,2,3,4	24.39	22.95	2025-11-28 00:00:00	True		False	False	True
IBIT	2025-01-14	2,3,4	54.96	51.55	2025-11-28 00:00:00	True		False	False	True
INTC	2025-01-14	1,2,3	19.22	40.56	2025-11-28 00:00:00	False		True	True	True
JD	2025-01-14	2,3,4	34.97	29.83	2025-11-28 00:00:00	True		False	False	True
MARA	2025-01-14	1,2,3	17.37	11.81	2025-11-28 00:00:00	False		False	False	True
MSFT	2025-01-14	1,2,3	415.68	492.01	2025-11-28 00:00:00	True		False	False	True
SOFI	2025-01-14	1,2,3	14.41	29.72	2025-11-28 00:00:00	True		True	True	True
SOL-USD	2025-01-14	1,3,4	186.47	136.37	2025-11-30 00:00:00	True		False	False	True
U	2025-01-14	2,3,4	22.35	42.52	2025-11-28 00:00:00	True		True	True	True
UPST	2025-01-14	1,2,3,4	57.82	44.96	2025-11-28 00:00:00	True		False	True	True
BILI	2025-01-13	1,2,3	16.12	26.61	2025-11-28 00:00:00	False		True	False	True
DUO	2025-01-13	1,2,3	9.28	1.81	2025-11-28 00:00:00	False		False	False	True
DUOL	2025-01-13	1,2,3	316.25	191.41	2025-11-28 00:00:00	True		False	False	True
SBET	2025-01-13	1,2,3	6.91	10.62	2025-11-28 00:00:00	False		False	False	True
UPST	2025-01-13	1,2,3	57.19	44.96	2025-11-28 00:00:00	True		False	True	True
AA	2025-01-10	1,2,3	35.99	41.74	2025-11-28 00:00:00	False		True	True	True
DXYZ	2025-01-10	1,2,3	56.24	22.51	2025-11-28 00:00:00	True		False	False	True
SBET	2025-01-10	1,2,3	7.21	10.62	2025-11-28 00:00:00	False		False	False	True
UPST	2025-01-10	1,2,3	57.76	44.96	2025-11-28 00:00:00	True		False	True	True
AA	2025-01-08	1,2,3	35.84	41.74	2025-11-28 00:00:00	False		True	True	True
DXYZ	2025-01-08	1,2,3	58.0	22.51	2025-11-28 00:00:00	True		False	False	True
AA	2025-01-07	1,2,3	36.24	41.74	2025-11-28 00:00:00	False		True	True	True
LLY	2025-01-07	1,2,3,4	773.19	1075.47	2025-11-28 00:00:00	False		True	True	True
AA	2025-01-06	1,2,3	36.85	41.74	2025-11-28 00:00:00	False		True	True	True
ADBE	2025-01-06	1,2,3	431.18	320.13	2025-11-28 00:00:00	False		False	False	False
SMCI	2025-01-03	2,3,4	32.31	33.85	2025-11-28 00:00:00	False		False	False	False
SMR	2025-01-03	2,3,4	20.45	20.0	2025-11-28 00:00:00	True		False	False	False
SPY	2025-01-03	1,2,3	590.15	683.39	2025-11-28 00:00:00	True		True	True	True
DIS	2025-01-02	1,2,3	110.97	104.47	2025-11-28 00:00:00	True		False	False	False
DUO	2025-01-02	1,2,3	10.05	1.81	2025-11-28 00:00:00	False		False	False	True
HIMS	2025-01-02	1,2,3	25.38	39.76	2025-11-28 00:00:00	True		False	False	True
