ticker	interval	score	signal_date	signal_price	breakthrough_date
华大九天 (301269.SZ)	10m	1.5	2025-06-12 11:30:00	117.43	
中微公司 (688012.SS)	5m	1.0	2025-06-12 11:30:00	166.58	
阿特斯 (688472.SS)	10m	3.24	2025-06-12 11:20:00	8.64	
中国移动 (600941.SS)	10m	1.71	2025-06-12 11:20:00	112.09	
金山办公 (688111.SS)	10m	1.71	2025-06-12 11:20:00	275.0	
华能水电 (600025.SS)	10m	1.7	2025-06-12 11:20:00	9.6	
中国电信 (601728.SS)	10m	1.7	2025-06-12 11:20:00	7.64	
上海银行 (601229.SS)	10m	1.67	2025-06-12 11:20:00	10.52	
招商公路 (001965.SZ)	10m	1.65	2025-06-12 11:20:00	12.21	
时代电气 (688187.SS)	10m	1.65	2025-06-12 11:20:00	42.92	
恩捷股份 (002812.SZ)	10m	1.64	2025-06-12 11:20:00	27.71	
新奥股份 (600803.SS)	10m	1.64	2025-06-12 11:20:00	19.01	
洋河股份 (002304.SZ)	10m	1.63	2025-06-12 11:20:00	66.44	
中航机载 (600372.SS)	10m	1.63	2025-06-12 11:20:00	11.4	
亿纬锂能 (300014.SZ)	10m	1.61	2025-06-12 11:20:00	43.38	
华大九天 (301269.SZ)	5m	1.11	2025-06-12 11:20:00	117.28	
海天味业 (603288.SS)	15m	2.26	2025-06-12 11:15:00	41.25	
山西汾酒 (600809.SS)	15m	2.25	2025-06-12 11:15:00	174.77	
金山办公 (688111.SS)	15m	2.24	2025-06-12 11:15:00	275.0	
中国移动 (600941.SS)	15m	2.23	2025-06-12 11:15:00	112.09	
长城汽车 (601633.SS)	15m	2.21	2025-06-12 11:15:00	22.16	
交通银行 (601328.SS)	15m	2.18	2025-06-12 11:15:00	7.71	
中国核电 (601985.SS)	15m	2.17	2025-06-12 11:15:00	9.32	
格力电器 (000651.SZ)	15m	2.16	2025-06-12 11:15:00	44.79	
华润微 (688396.SS)	15m	2.12	2025-06-12 11:15:00	46.09	
中国核电 (601985.SS)	10m	1.6	2025-06-12 11:10:00	9.31	
华大九天 (301269.SZ)	5m	1.06	2025-06-12 11:10:00	117.37	
联影医疗 (688271.SS)	5m	1.22	2025-06-12 11:05:00	132.67	2025-06-12 11:10:00
中国电信 (601728.SS)	5m	1.14	2025-06-12 11:05:00	7.64	
中国银行 (601988.SS)	5m	1.12	2025-06-12 11:00:00	5.42	2025-06-12 11:25:00
贵州茅台 (600519.SS)	30m	2.71	2025-06-12 11:00:00	1471.4	
长城汽车 (601633.SS)	30m	2.61	2025-06-12 11:00:00	22.16	
万泰生物 (603392.SS)	15m	2.16	2025-06-12 11:00:00	66.43	
中国银行 (601988.SS)	15m	2.15	2025-06-12 11:00:00	5.42	
中国联通 (600050.SS)	10m	1.71	2025-06-12 11:00:00	5.27	
中航机载 (600372.SS)	10m	1.7	2025-06-12 11:00:00	11.4	
龙源电力 (001289.SZ)	5m	1.18	2025-06-12 10:55:00	16.26	2025-06-12 11:25:00
华大九天 (301269.SZ)	5m	1.31	2025-06-12 10:55:00	117.63	
阿特斯 (688472.SS)	10m	1.8	2025-06-12 10:50:00	8.66	
金山办公 (688111.SS)	10m	1.79	2025-06-12 10:50:00	274.66	
山西汾酒 (600809.SS)	10m	1.78	2025-06-12 10:50:00	174.34	
古井贡酒 (000596.SZ)	10m	1.77	2025-06-12 10:50:00	142.14	
宝信软件 (600845.SS)	10m	1.73	2025-06-12 10:50:00	24.56	
长城汽车 (601633.SS)	10m	1.73	2025-06-12 10:50:00	22.14	
亿纬锂能 (300014.SZ)	10m	1.71	2025-06-12 10:50:00	43.48	
洋河股份 (002304.SZ)	10m	1.69	2025-06-12 10:50:00	66.49	
中航光电 (002179.SZ)	10m	1.68	2025-06-12 10:50:00	38.42	
智飞生物 (300122.SZ)	10m	1.68	2025-06-12 10:50:00	19.75	
韦尔股份 (603501.SS)	10m	1.67	2025-06-12 10:50:00	126.17	
大全能源 (688303.SS)	10m	1.66	2025-06-12 10:50:00	19.03	
华润微 (688396.SS)	10m	1.64	2025-06-12 10:50:00	46.07	
万泰生物 (603392.SS)	10m	1.62	2025-06-12 10:50:00	66.36	
紫光国微 (002049.SZ)	10m	1.61	2025-06-12 10:50:00	63.11	
