ticker	interval	score	signal_date	signal_price	breakthrough_date
CLS	5m	1.18	2025-07-17 14:45:00	161.85	2025-07-17 15:25:00
OKLO	5m	1.3	2025-07-17 14:45:00	66.96	2025-07-17 15:00:00
RDDT	10m	2.13	2025-07-17 14:40:00	144.17	2025-07-18 11:10:00
ETH	10m	1.79	2025-07-17 14:40:00	32.35	2025-07-18 09:30:00
ETHA	10m	1.72	2025-07-17 14:40:00	26.0	2025-07-18 09:30:00
ETHA	5m	1.3	2025-07-17 14:40:00	25.99	2025-07-18 09:30:00
ETH	5m	1.18	2025-07-17 14:40:00	32.34	2025-07-18 09:30:00
CAT	5m	1.17	2025-07-17 14:40:00	418.34	2025-07-17 15:50:00
AAPL	5m	1.39	2025-07-17 14:20:00	211.25	2025-07-18 10:50:00
AAOI	5m	1.22	2025-07-17 14:20:00	29.82	2025-07-18 09:40:00
LULU	10m	1.67	2025-07-17 14:10:00	232.86	2025-07-18 15:50:00
PYPL	5m	1.21	2025-07-17 14:10:00	73.71	2025-07-18 10:40:00
CAT	5m	1.25	2025-07-17 14:10:00	417.82	2025-07-17 15:50:00
LUNR	5m	1.3	2025-07-17 14:10:00	11.91	2025-07-17 14:15:00
AAPL	5m	1.24	2025-07-17 14:05:00	211.34	2025-07-18 10:50:00
ACHR	5m	1.37	2025-07-17 14:05:00	12.99	2025-07-17 15:45:00
SPY	5m	1.18	2025-07-17 14:05:00	627.37	2025-07-17 15:45:00
COST	5m	1.24	2025-07-17 14:05:00	952.69	2025-07-17 15:00:00
LULU	5m	1.23	2025-07-17 14:00:00	233.05	2025-07-17 14:30:00
JD	15m	2.17	2025-07-17 13:45:00	32.58	2025-07-21 10:45:00
SOL	15m	2.7	2025-07-17 13:45:00	1.92	2025-07-17 15:00:00
NVDA	30m	2.71	2025-07-17 13:30:00	173.31	2025-07-21 10:00:00
DIS	5m	1.17	2025-07-17 13:30:00	121.71	2025-07-17 14:20:00
TIGR	5m	1.09	2025-07-17 13:20:00	9.97	2025-07-17 14:15:00
FUTU	5m	1.12	2025-07-17 13:20:00	149.94	2025-07-17 14:00:00
AMZN	5m	1.57	2025-07-17 13:20:00	223.61	2025-07-17 13:45:00
PYPL	5m	1.17	2025-07-17 13:20:00	73.54	2025-07-17 13:30:00
BABA	15m	2.18	2025-07-17 13:15:00	117.72	2025-07-17 15:00:00
SOFI	10m	1.66	2025-07-17 13:10:00	21.99	2025-07-18 14:30:00
AFRM	5m	1.04	2025-07-17 13:10:00	68.52	2025-07-17 15:35:00
RR	5m	1.71	2025-07-17 13:10:00	2.02	2025-07-17 13:15:00
BABA	30m	2.68	2025-07-17 13:00:00	117.72	2025-07-22 10:30:00
CAT	30m	2.58	2025-07-17 13:00:00	416.6	2025-07-21 09:30:00
RR	15m	2.39	2025-07-17 13:00:00	2.02	2025-07-18 11:30:00
SOFI	5m	1.2	2025-07-17 13:00:00	22.02	2025-07-17 14:35:00
APP	30m	2.77	2025-07-17 13:00:00	362.02	2025-07-17 14:30:00
RR	5m	1.32	2025-07-17 13:00:00	2.02	2025-07-17 13:15:00
RGTI	5m	1.34	2025-07-17 12:55:00	16.78	2025-07-17 14:15:00
OKLO	5m	1.31	2025-07-17 12:55:00	66.09	2025-07-17 13:05:00
TIGR	5m	1.1	2025-07-17 12:50:00	9.94	2025-07-17 14:15:00
TIGR	5m	1.03	2025-07-17 12:35:00	9.94	2025-07-17 14:15:00
MRVL	5m	1.33	2025-07-17 12:30:00	72.91	2025-07-17 14:45:00
NVDA	10m	1.7	2025-07-17 12:30:00	173.46	2025-07-17 14:10:00
SOFI	5m	1.4	2025-07-17 12:25:00	21.92	2025-07-17 14:35:00
LULU	5m	1.36	2025-07-17 12:20:00	231.18	2025-07-17 12:40:00
CRM	5m	1.19	2025-07-17 12:20:00	259.73	2025-07-17 12:30:00
PLTR	5m	1.4	2025-07-17 12:15:00	153.64	2025-07-18 11:40:00
MARA	15m	2.21	2025-07-17 12:15:00	19.9	2025-07-17 14:00:00
SERV	5m	1.5	2025-07-17 12:10:00	12.15	2025-07-17 15:40:00
UPST	10m	1.83	2025-07-17 12:10:00	78.29	2025-07-17 14:10:00
NVDA	10m	1.65	2025-07-17 12:10:00	173.41	2025-07-17 14:10:00
MARA	10m	1.67	2025-07-17 12:10:00	19.94	2025-07-17 14:00:00
AFRM	10m	1.73	2025-07-17 12:10:00	68.08	2025-07-17 12:40:00
SPY	5m	1.16	2025-07-17 12:10:00	627.21	2025-07-17 12:40:00
PLTR	5m	1.19	2025-07-17 12:05:00	153.59	2025-07-18 11:40:00
DJT	15m	2.23	2025-07-17 12:00:00	18.86	2025-07-21 09:30:00
AFRM	15m	2.27	2025-07-17 12:00:00	68.21	2025-07-18 14:15:00
CLSK	10m	1.73	2025-07-17 12:00:00	12.87	2025-07-17 14:00:00
UPST	5m	1.16	2025-07-17 12:00:00	78.65	2025-07-17 14:00:00
BABA	10m	1.68	2025-07-17 12:00:00	117.66	2025-07-17 13:40:00
MARA	30m	2.86	2025-07-17 12:00:00	19.9	2025-07-17 13:30:00
COIN	30m	2.71	2025-07-17 12:00:00	405.33	2025-07-17 13:00:00
CLSK	15m	2.21	2025-07-17 12:00:00	12.88	2025-07-17 13:00:00
TIGR	5m	1.19	2025-07-17 12:00:00	9.9	2025-07-17 12:05:00
PLTR	5m	1.22	2025-07-17 11:55:00	153.44	2025-07-18 11:40:00
ASML	5m	1.25	2025-07-17 11:55:00	752.81	2025-07-18 09:30:00
ASTS	5m	1.46	2025-07-17 11:55:00	56.96	2025-07-17 12:20:00
RKLB	5m	1.26	2025-07-17 11:55:00	53.03	2025-07-17 12:20:00
ACHR	10m	1.59	2025-07-17 11:50:00	12.76	2025-07-18 09:40:00
AAOI	5m	1.56	2025-07-17 11:50:00	29.69	2025-07-17 12:20:00
FUTU	5m	1.42	2025-07-17 11:50:00	149.71	2025-07-17 12:05:00
CLSK	5m	1.3	2025-07-17 11:45:00	12.93	2025-07-17 14:05:00
ACHR	5m	1.31	2025-07-17 11:45:00	12.77	2025-07-17 12:40:00
RKLB	5m	1.34	2025-07-17 11:45:00	53.08	2025-07-17 12:20:00
AAPL	10m	1.68	2025-07-17 11:30:00	210.23	2025-07-17 11:50:00
PLTR	5m	1.24	2025-07-17 11:20:00	152.76	2025-07-18 11:40:00
