ticker	interval	score	signal_date	signal_price	breakthrough_date
LUNR	2h	3.76	2025-06-23 15:30:00	10.02	
JD	2h	3.62	2025-06-23 15:30:00	31.59	
OPEN	1h	3.14	2025-06-23 15:30:00	0.53	
QBTS	1h	3.51	2025-06-23 14:30:00	14.96	
SOUN	1h	3.49	2025-06-23 14:30:00	9.45	
LUNR	1h	3.38	2025-06-23 14:30:00	9.98	
SERV	1h	3.13	2025-06-23 14:30:00	10.33	
RGTI	1h	3.12	2025-06-23 14:30:00	10.81	
BABA	4h	4.85	2025-06-23 13:30:00	113.09	
LULU	4h	4.83	2025-06-23 13:30:00	225.5	
MARA	2h	4.08	2025-06-23 13:30:00	14.14	
RR	2h	3.95	2025-06-23 13:30:00	1.79	
BABA	2h	3.82	2025-06-23 13:30:00	112.88	
CLSK	1h	3.67	2025-06-23 13:30:00	8.8	
MARA	1h	3.41	2025-06-23 13:30:00	14.06	
LULU	1h	3.3	2025-06-23 13:30:00	225.4	
BABA	1h	3.22	2025-06-23 13:30:00	112.62	
SBUX	1h	3.2	2025-06-23 13:30:00	92.26	
ACHR	1h	3.19	2025-06-23 13:30:00	9.86	
RR	3h	4.76	2025-06-23 12:30:00	1.79	
DJT	3h	4.61	2025-06-23 12:30:00	17.91	
BABA	3h	4.52	2025-06-23 12:30:00	112.88	
SE	3h	4.37	2025-06-23 12:30:00	153.85	
MSTR	1h	3.67	2025-06-23 12:30:00	368.0	
RR	1h	3.62	2025-06-23 12:30:00	1.78	
DUOL	1h	3.63	2025-06-23 10:30:00	470.62	
RR	1h	3.36	2025-06-23 10:30:00	1.8	
DXYZ	1h	6.45	2025-06-23 09:30:00	40.28	2025-06-23 09:30:00
DXYZ	2h	6.38	2025-06-23 09:30:00	39.77	2025-06-23 09:30:00
SERV	1h	5.0	2025-06-23 09:30:00	10.62	
DJT	2h	4.47	2025-06-23 09:30:00	18.34	
OPEN	1h	4.44	2025-06-23 09:30:00	0.55	
DJT	1h	4.38	2025-06-23 09:30:00	18.32	
DUOL	1h	3.44	2025-06-20 15:30:00	471.57	
MARA	1h	3.15	2025-06-20 15:30:00	14.31	
CRM	4h	4.77	2025-06-20 13:30:00	260.6	
LULU	4h	4.73	2025-06-20 13:30:00	227.43	
CRM	2h	3.73	2025-06-20 13:30:00	260.3	
PHUN	1h	3.19	2025-06-20 13:30:00	3.06	
SOUN	1h	3.33	2025-06-20 11:30:00	9.39	2025-06-20 15:30:00
LULU	1h	3.41	2025-06-20 11:30:00	229.68	
ADBE	1h	3.11	2025-06-20 10:30:00	377.43	
CRM	1h	3.45	2025-06-20 09:30:00	260.73	2025-06-23 09:30:00
CRM	3h	4.35	2025-06-20 09:30:00	260.67	
CRM	2h	3.98	2025-06-20 09:30:00	261.7	
QMCO	1h	3.98	2025-06-20 09:30:00	9.8	
AAPL	2h	3.77	2025-06-18 15:30:00	196.25	2025-06-20 13:30:00
DJT	3h	4.18	2025-06-18 15:30:00	18.58	
DJT	2h	3.7	2025-06-18 13:30:00	18.51	
U	1h	3.35	2025-06-18 13:30:00	23.82	
ETHA	1h	3.32	2025-06-18 13:30:00	18.9	
ETH	1h	3.3	2025-06-18 13:30:00	23.5	
ADBE	1h	3.22	2025-06-18 13:30:00	380.72	
LUNR	1h	3.25	2025-06-18 11:30:00	10.19	
COST	1h	3.31	2025-06-18 10:30:00	981.0	2025-06-23 09:30:00
PYPL	1h	3.56	2025-06-18 09:30:00	71.13	2025-06-23 09:30:00
AAPL	2h	3.92	2025-06-18 09:30:00	196.94	2025-06-20 13:30:00
AAPL	1h	3.53	2025-06-18 09:30:00	197.06	2025-06-20 09:30:00
MLGO	4h	5.54	2025-06-18 09:30:00	0.68	
RIVN	4h	5.43	2025-06-18 09:30:00	13.79	
RIVN	3h	5.01	2025-06-18 09:30:00	13.79	
MLGO	3h	4.91	2025-06-18 09:30:00	0.68	
DJT	3h	4.78	2025-06-18 09:30:00	18.7	
DJT	2h	4.56	2025-06-18 09:30:00	18.89	
U	1h	3.89	2025-06-18 09:30:00	24.07	
SERV	1h	3.74	2025-06-18 09:30:00	11.02	
IBIT	1h	3.69	2025-06-18 09:30:00	59.79	
LUNR	1h	3.54	2025-06-18 09:30:00	10.24	
BTC	1h	3.49	2025-06-18 09:30:00	46.65	
ADBE	1h	3.23	2025-06-18 09:30:00	384.51	
SOL	1h	3.25	2025-06-17 15:30:00	1.74	2025-06-18 09:30:00
MARA	1h	3.16	2025-06-17 15:30:00	14.67	
OPFI	1h	3.37	2025-06-17 14:30:00	11.9	2025-06-18 10:30:00
BTC	1h	4.56	2025-06-17 14:30:00	46.6	
ETHA	1h	3.98	2025-06-17 14:30:00	19.19	
ETH	1h	3.95	2025-06-17 14:30:00	23.88	
LUNR	1h	3.74	2025-06-17 14:30:00	10.27	
IBIT	1h	3.63	2025-06-17 14:30:00	59.76	
DJT	1h	3.11	2025-06-17 14:30:00	18.58	
OPEN	4h	4.8	2025-06-17 13:30:00	0.57	
OPEN	3h	4.68	2025-06-17 12:30:00	0.57	
COST	1h	3.24	2025-06-17 11:30:00	985.44	2025-06-23 09:30:00
OPEN	2h	4.18	2025-06-17 11:30:00	0.56	
OPEN	1h	3.72	2025-06-17 10:30:00	0.56	2025-06-18 09:30:00
DJT	1h	3.52	2025-06-17 09:30:00	18.9	
OPEN	1h	3.5	2025-06-16 14:30:00	0.56	2025-06-18 09:30:00
HOLO	2h	3.74	2025-06-16 13:30:00	4.33	2025-06-20 09:30:00
CRM	4h	4.67	2025-06-16 13:30:00	263.8	
LUNR	2h	3.7	2025-06-16 13:30:00	10.68	
HOLO	3h	4.11	2025-06-16 12:30:00	4.33	2025-06-20 09:30:00
CRM	3h	4.24	2025-06-16 12:30:00	263.03	
COST	2h	3.88	2025-06-16 09:30:00	993.6	2025-06-23 09:30:00
COST	1h	3.55	2025-06-16 09:30:00	998.22	2025-06-23 09:30:00
HOLO	1h	4.18	2025-06-16 09:30:00	4.41	2025-06-20 09:30:00
HOLO	2h	4.04	2025-06-16 09:30:00	4.35	2025-06-20 09:30:00
CRM	2h	4.06	2025-06-16 09:30:00	262.56	2025-06-17 09:30:00
QMCO	1h	4.0	2025-06-16 09:30:00	10.38	2025-06-16 15:30:00
RIVN	1h	4.11	2025-06-16 09:30:00	13.94	2025-06-16 10:30:00
ALAB	3h	5.85	2025-06-16 09:30:00	96.21	2025-06-16 09:30:00
ALAB	1h	5.19	2025-06-16 09:30:00	97.06	2025-06-16 09:30:00
ALAB	2h	5.15	2025-06-16 09:30:00	95.41	2025-06-16 09:30:00
DUO	4h	5.67	2025-06-16 09:30:00	2.59	
RIVN	4h	5.4	2025-06-16 09:30:00	13.94	
BABA	4h	5.13	2025-06-16 09:30:00	116.51	
SOUN	3h	5.1	2025-06-16 09:30:00	9.51	
RIVN	3h	5.01	2025-06-16 09:30:00	13.94	
RIVN	2h	4.72	2025-06-16 09:30:00	14.02	
BABA	3h	4.67	2025-06-16 09:30:00	116.15	
QMCO	3h	4.63	2025-06-16 09:30:00	10.33	
BABA	2h	4.21	2025-06-16 09:30:00	116.16	
QMCO	2h	4.05	2025-06-16 09:30:00	10.29	
LUNR	1h	4.0	2025-06-16 09:30:00	10.83	
LUNR	2h	3.99	2025-06-16 09:30:00	10.7	
APP	1h	3.88	2025-06-16 09:30:00	374.43	
U	2h	3.78	2025-06-16 09:30:00	24.18	
U	1h	3.43	2025-06-16 09:30:00	24.33	
COIN	2h	3.82	2025-06-13 15:30:00	242.73	2025-06-16 09:30:00
DJT	1h	3.54	2025-06-13 11:30:00	20.01	
DUO	4h	7.14	2025-06-12 09:30:00	2.7	
SH	4h	4.87	2025-06-11 13:30:00	41.16	2025-06-20 09:30:00
SQQQ	2h	4.4	2025-06-11 13:30:00	22.17	2025-06-13 13:30:00
SQQQ	1h	3.97	2025-06-11 13:30:00	22.17	2025-06-13 09:30:00
SQQQ	3h	4.78	2025-06-11 12:30:00	22.17	2025-06-13 12:30:00
SH	3h	4.49	2025-06-11 12:30:00	41.24	2025-06-13 12:30:00
SQQQ	1h	3.39	2025-06-11 11:30:00	21.78	2025-06-13 09:30:00
OPEN	4h	4.87	2025-06-11 09:30:00	0.62	
HOLO	3h	5.2	2025-06-10 15:30:00	4.85	2025-06-20 09:30:00
OPEN	3h	4.17	2025-06-10 15:30:00	0.6	
OPEN	2h	3.69	2025-06-10 15:30:00	0.6	
ALAB	1h	3.54	2025-06-10 14:30:00	91.4	2025-06-11 09:30:00
SH	1h	3.34	2025-06-10 13:30:00	41.19	2025-06-13 09:30:00
HOLO	4h	5.76	2025-06-10 13:30:00	4.85	
MLGO	1h	3.84	2025-06-10 12:30:00	1.03	2025-06-11 09:30:00
OPEN	1h	4.3	2025-06-10 09:30:00	0.6	2025-06-11 09:30:00
HOLO	3h	4.09	2025-06-09 15:30:00	4.83	2025-06-20 09:30:00
SH	2h	3.64	2025-06-09 15:30:00	41.28	2025-06-13 13:30:00
SH	3h	4.11	2025-06-09 15:30:00	41.28	2025-06-13 12:30:00
SH	1h	3.06	2025-06-09 14:30:00	41.22	2025-06-13 09:30:00
SH	1h	3.22	2025-06-09 10:30:00	41.31	2025-06-13 09:30:00
HOLO	3h	5.36	2025-06-09 09:30:00	5.03	2025-06-20 09:30:00
HOLO	2h	5.23	2025-06-09 09:30:00	5.1	2025-06-20 09:30:00
HOLO	1h	3.71	2025-06-09 09:30:00	4.88	2025-06-11 09:30:00
COIN	2h	3.92	2025-06-09 09:30:00	254.48	2025-06-09 13:30:00
COIN	3h	4.29	2025-06-09 09:30:00	255.6	2025-06-09 12:30:00
HOLO	4h	5.78	2025-06-09 09:30:00	5.03	
DJT	1h	3.23	2025-06-06 14:30:00	20.89	2025-06-09 14:30:00
DJT	4h	4.76	2025-06-06 13:30:00	20.9	
DJT	2h	3.77	2025-06-06 13:30:00	20.89	
PLTR	3h	4.75	2025-06-06 12:30:00	127.46	2025-06-09 09:30:00
DUO	3h	4.37	2025-06-06 12:30:00	3.2	
DUO	2h	4.42	2025-06-06 11:30:00	3.22	
DUO	1h	4.17	2025-06-06 10:30:00	3.16	2025-06-16 09:30:00
DJT	1h	3.42	2025-06-06 10:30:00	21.01	2025-06-09 14:30:00
RIVN	1h	3.5	2025-06-06 10:30:00	13.9	2025-06-09 12:30:00
TLRY	4h	5.37	2025-06-06 09:30:00	0.4	2025-06-11 09:30:00
RGTI	1h	4.49	2025-06-06 09:30:00	11.56	2025-06-11 09:30:00
TLRY	1h	3.38	2025-06-06 09:30:00	0.39	2025-06-09 15:30:00
COIN	2h	3.99	2025-06-06 09:30:00	251.9	2025-06-09 13:30:00
RIVN	2h	3.84	2025-06-06 09:30:00	13.9	2025-06-09 13:30:00
