ticker	date	intervals	signal_price	current_price	current_time	nx_1h
PHUN	2025-07-08	5,10,15	3.41	2.91	2025-07-29 00:00:00	True
PLTR	2025-07-08	5,10,15,30	138.85	156.24	2025-07-29 00:00:00	True
QBTS	2025-07-08	5,10,15	16.83	17.67	2025-07-29 00:00:00	True
RGTI	2025-07-08	5,10,15,30	13.61	14.47	2025-07-29 00:00:00	True
RKLB	2025-07-08	5,10,15,30	38.66	43.79	2025-07-29 00:00:00	True
SBUX	2025-07-08	5,10,30	94.94	92.96	2025-07-29 00:00:00	True
SNOW	2025-07-08	5,10,15	224.59	218.76	2025-07-29 00:00:00	True
SOFI	2025-07-08	5,15,30	19.94	22.4	2025-07-29 00:00:00	True
SOL	2025-07-08	5,10,15,30	1.9	1.91	2025-07-29 00:00:00	True
SOXL	2025-07-08	5,10,15,30	26.52	27.03	2025-07-29 00:00:00	True
U	2025-07-08	5,10,15	29.39	32.54	2025-07-29 00:00:00	True
UPST	2025-07-08	5,10,15,30	76.84	80.43	2025-07-29 00:00:00	True
VRT	2025-07-08	5,10,30	126.88	142.7	2025-07-29 00:00:00	True
XPEV	2025-07-08	5,10,15	18.03	18.4	2025-07-29 00:00:00	False
XYZ	2025-07-08	10,15,30	69.39	78.18	2025-07-29 00:00:00	True
AAL	2025-07-07	5,10,15,30	11.81	11.42	2025-07-29 00:00:00	True
AFRM	2025-07-07	5,10,15,30	69.47	67.96	2025-07-29 00:00:00	True
AVGO	2025-07-07	5,10,30	276.32	297.42	2025-07-29 00:00:00	True
COIN	2025-07-07	5,10,15	357.86	371.44	2025-07-29 00:00:00	True
DELL	2025-07-07	5,10,15	126.54	133.51	2025-07-29 00:00:00	True
DIS	2025-07-07	5,10,15,30	123.55	119.91	2025-07-29 00:00:00	True
DJT	2025-07-07	5,10,15	19.02	17.81	2025-07-29 00:00:00	False
GOOGL	2025-07-07	5,10,15,30	178.28	195.75	2025-07-29 00:00:00	True
OKLO	2025-07-07	5,10,15	54.17	71.01	2025-07-29 00:00:00	False
OPEN	2025-07-07	5,10,15	0.62	2.05	2025-07-29 00:00:00	True
OXY	2025-07-07	5,10,15	43.78	45.46	2025-07-29 00:00:00	False
PHUN	2025-07-07	5,10,15,30	3.38	2.91	2025-07-29 00:00:00	True
QBTS	2025-07-07	5,10,15,30	16.36	17.67	2025-07-29 00:00:00	True
QUBT	2025-07-07	5,10,15,30	20.1	15.37	2025-07-29 00:00:00	True
RGTI	2025-07-07	5,10,15	13.24	14.47	2025-07-29 00:00:00	True
SHOP	2025-07-07	5,10,15,30	116.14	124.85	2025-07-29 00:00:00	True
SOFI	2025-07-07	5,10,15,30	18.98	22.4	2025-07-29 00:00:00	True
SOUN	2025-07-07	5,10,15,30	11.38	10.69	2025-07-29 00:00:00	True
UPST	2025-07-07	5,10,15	75.94	80.43	2025-07-29 00:00:00	True
XYZ	2025-07-07	10,15,30	69.73	78.18	2025-07-29 00:00:00	True
AA	2025-07-03	5,10,15,30	31.4	30.44	2025-07-29 00:00:00	True
AAL	2025-07-03	5,10,15,30	11.73	11.42	2025-07-29 00:00:00	True
AAPL	2025-07-03	5,10,15	214.18	211.27	2025-07-29 00:00:00	True
BILI	2025-07-03	5,10,15	20.89	22.44	2025-07-29 00:00:00	True
BTC	2025-07-03	5,10,30	48.69	52.04	2025-07-29 00:00:00	True
CAT	2025-07-03	5,10,15,30	400.11	430.05	2025-07-29 00:00:00	True
CLSK	2025-07-03	5,10,15,30	12.39	11.73	2025-07-29 00:00:00	True
GOOGL	2025-07-03	5,10,15,30	178.79	195.75	2025-07-29 00:00:00	True
IBIT	2025-07-03	5,10,30	62.45	66.71	2025-07-29 00:00:00	True
LULU	2025-07-03	5,10,15	248.5	214.04	2025-07-29 00:00:00	False
MARA	2025-07-03	5,10,15	17.85	16.61	2025-07-29 00:00:00	True
MU	2025-07-03	5,10,15	122.79	111.96	2025-07-29 00:00:00	True
OPEN	2025-07-03	5,15,30	0.61	2.05	2025-07-29 00:00:00	True
OXY	2025-07-03	5,10,15	43.88	45.46	2025-07-29 00:00:00	False
PHUN	2025-07-03	5,10,15,30	3.46	2.91	2025-07-29 00:00:00	True
PYPL	2025-07-03	5,10,15,30	76.77	71.45	2025-07-29 00:00:00	True
QBTS	2025-07-03	5,10,15,30	16.57	17.67	2025-07-29 00:00:00	True
QCOM	2025-07-03	5,10,15,30	162.97	162.08	2025-07-29 00:00:00	True
QUBT	2025-07-03	5,10,15,30	20.96	15.37	2025-07-29 00:00:00	True
RDDT	2025-07-03	5,10,15	158.13	144.85	2025-07-29 00:00:00	True
RKLB	2025-07-03	5,10,15	35.62	43.79	2025-07-29 00:00:00	True
SHOP	2025-07-03	5,10,15,30	117.18	124.85	2025-07-29 00:00:00	True
SOUN	2025-07-03	5,10,15,30	11.29	10.69	2025-07-29 00:00:00	True
SOXL	2025-07-03	5,10,15,30	26.47	27.03	2025-07-29 00:00:00	True
TSM	2025-07-03	5,10,15,30	236.13	241.33	2025-07-29 00:00:00	True
XPEV	2025-07-03	5,10,15	18.72	18.4	2025-07-29 00:00:00	False
AAL	2025-07-02	5,10,15	11.72	11.42	2025-07-29 00:00:00	True
AAPL	2025-07-02	5,10,15	211.48	211.27	2025-07-29 00:00:00	True
ADBE	2025-07-02	5,10,15,30	376.02	370.7	2025-07-29 00:00:00	False
AFRM	2025-07-02	5,10,15,30	68.39	67.96	2025-07-29 00:00:00	True
AVGO	2025-07-02	5,10,30	271.47	297.42	2025-07-29 00:00:00	True
CAT	2025-07-02	5,10,15,30	397.92	430.05	2025-07-29 00:00:00	True
CLS	2025-07-02	5,10,15,30	153.25	202.0	2025-07-29 00:00:00	True
CLSK	2025-07-02	5,10,15,30	12.33	11.73	2025-07-29 00:00:00	True
CRWD	2025-07-02	5,10,15,30	494.36	465.51	2025-07-29 00:00:00	True
DIS	2025-07-02	5,10,15,30	123.24	119.91	2025-07-29 00:00:00	True
DJT	2025-07-02	5,10,15	18.13	17.81	2025-07-29 00:00:00	False
GOOGL	2025-07-02	5,10,15	178.09	195.75	2025-07-29 00:00:00	True
IBIT	2025-07-02	5,10,15	62.29	66.71	2025-07-29 00:00:00	True
LULU	2025-07-02	5,10,15,30	242.28	214.04	2025-07-29 00:00:00	False
MARA	2025-07-02	5,10,15	17.69	16.61	2025-07-29 00:00:00	True
NVDA	2025-07-02	5,10,30	156.69	175.51	2025-07-29 00:00:00	True
OXY	2025-07-02	5,10,15	43.83	45.46	2025-07-29 00:00:00	False
PHUN	2025-07-02	5,10,15,30	3.38	2.91	2025-07-29 00:00:00	True
PYPL	2025-07-02	5,10,30	76.68	71.45	2025-07-29 00:00:00	True
QBTS	2025-07-02	5,10,15,30	15.64	17.67	2025-07-29 00:00:00	False
QCOM	2025-07-02	5,10,15,30	162.39	162.08	2025-07-29 00:00:00	True
QQQ	2025-07-02	5,10,15	550.38	567.26	2025-07-29 00:00:00	True
QUBT	2025-07-02	5,10,15,30	19.5	15.37	2025-07-29 00:00:00	True
SHOP	2025-07-02	5,10,15,30	114.78	124.85	2025-07-29 00:00:00	True
SMCI	2025-07-02	5,10,15,30	48.6	58.63	2025-07-29 00:00:00	True
SOUN	2025-07-02	5,15,30	11.22	10.69	2025-07-29 00:00:00	True
SPY	2025-07-02	5,10,15,30	619.76	635.26	2025-07-29 00:00:00	True
TIGR	2025-07-02	5,10,15	9.67	9.82	2025-07-29 00:00:00	True
TQQQ	2025-07-02	5,10,15	82.33	89.38	2025-07-29 00:00:00	True
XYZ	2025-07-02	5,10,15,30	69.58	78.18	2025-07-29 00:00:00	True
AA	2025-07-01	5,15,30	30.08	30.44	2025-07-29 00:00:00	True
AMZN	2025-07-01	5,10,15,30	221.49	231.01	2025-07-29 00:00:00	True
BILI	2025-07-01	5,10,15,30	21.39	22.44	2025-07-29 00:00:00	True
CAT	2025-07-01	5,10,15,30	390.84	430.05	2025-07-29 00:00:00	True
CLS	2025-07-01	5,10,15,30	154.95	202.0	2025-07-29 00:00:00	True
CLSK	2025-07-01	5,10,15,30	11.11	11.73	2025-07-29 00:00:00	True
CRWD	2025-07-01	5,10,15,30	501.79	465.51	2025-07-29 00:00:00	True
DIS	2025-07-01	5,10,15,30	123.11	119.91	2025-07-29 00:00:00	True
GME	2025-07-01	5,10,30	24.07	22.55	2025-07-29 00:00:00	False
GOOGL	2025-07-01	5,10,15	175.62	195.75	2025-07-29 00:00:00	True
INTC	2025-07-01	10,15,30	22.85	20.41	2025-07-29 00:00:00	True
LLY	2025-07-01	5,10,15	785.24	762.95	2025-07-29 00:00:00	False
LULU	2025-07-01	5,10,15,30	246.52	214.04	2025-07-29 00:00:00	False
MARA	2025-07-01	5,10,15,30	15.72	16.61	2025-07-29 00:00:00	True
NBIS	2025-07-01	5,15,30	53.28	50.4	2025-07-29 00:00:00	True
PHUN	2025-07-01	5,10,15,30	3.23	2.91	2025-07-29 00:00:00	True
PYPL	2025-07-01	5,10,30	75.03	71.45	2025-07-29 00:00:00	True
QMCO	2025-07-01	5,10,15	8.71	7.88	2025-07-29 00:00:00	False
QQQ	2025-07-01	5,10,15,30	549.45	567.26	2025-07-29 00:00:00	True
RDDT	2025-07-01	5,10,15	150.31	144.85	2025-07-29 00:00:00	True
RKLB	2025-07-01	5,10,15,30	35.48	43.79	2025-07-29 00:00:00	True
SPY	2025-07-01	5,10,15,30	617.96	635.26	2025-07-29 00:00:00	True
TLRY	2025-07-01	5,10,15	0.41	0.58	2025-07-29 00:00:00	True
TQQQ	2025-07-01	5,10,15,30	81.96	89.38	2025-07-29 00:00:00	True
U	2025-07-01	5,10,15,30	24.2	32.54	2025-07-29 00:00:00	True
XYZ	2025-07-01	5,10,15,30	68.26	78.18	2025-07-29 00:00:00	True
ACHR	2025-06-30	5,15,30	10.79	10.19	2025-07-29 00:00:00	True
ADBE	2025-06-30	5,10,15,30	388.74	370.7	2025-07-29 00:00:00	False
AFRM	2025-06-30	5,10,15,30	69.17	67.96	2025-07-29 00:00:00	True
AMZN	2025-06-30	5,10,15,30	221.22	231.01	2025-07-29 00:00:00	True
AVGO	2025-06-30	5,10,15,30	274.5	297.42	2025-07-29 00:00:00	True
BILI	2025-06-30	5,10,15,30	21.3	22.44	2025-07-29 00:00:00	True
CAT	2025-06-30	5,10,15	388.64	430.05	2025-07-29 00:00:00	True
CLS	2025-06-30	5,10,15,30	156.11	202.0	2025-07-29 00:00:00	True
CLSK	2025-06-30	5,10,15,30	11.01	11.73	2025-07-29 00:00:00	True
CRM	2025-06-30	5,10,15,30	273.21	267.39	2025-07-29 00:00:00	True
CRWD	2025-06-30	5,10,15,30	507.71	465.51	2025-07-29 00:00:00	True
DIS	2025-06-30	5,10,15,30	123.95	119.91	2025-07-29 00:00:00	True
IBIT	2025-06-30	5,10,15	61.02	66.71	2025-07-29 00:00:00	True
LULU	2025-06-30	5,10,15,30	235.83	214.04	2025-07-29 00:00:00	False
MARA	2025-06-30	5,10,15,30	15.65	16.61	2025-07-29 00:00:00	True
MCD	2025-06-30	5,10,15	292.14	302.67	2025-07-29 00:00:00	False
META	2025-06-30	5,10,15,30	741.0	700.0	2025-07-29 00:00:00	True
MSFT	2025-06-30	5,10,15,30	498.17	512.57	2025-07-29 00:00:00	True
MSTR	2025-06-30	5,10,30	406.26	394.66	2025-07-29 00:00:00	True
NBIS	2025-06-30	5,15,30	54.44	50.4	2025-07-29 00:00:00	True
NVDA	2025-06-30	5,10,15	157.87	175.51	2025-07-29 00:00:00	True
OPFI	2025-06-30	5,10,15,30	14.13	10.88	2025-07-29 00:00:00	True
PANW	2025-06-30	5,15,30	204.35	193.84	2025-07-29 00:00:00	True
PYPL	2025-06-30	5,10,30	74.21	71.45	2025-07-29 00:00:00	True
QMCO	2025-06-30	5,10,15	9.72	7.88	2025-07-29 00:00:00	False
QQQ	2025-06-30	5,10,15,30	551.66	567.26	2025-07-29 00:00:00	True
SE	2025-06-30	5,15,30	160.04	160.46	2025-07-29 00:00:00	True
SERV	2025-06-30	5,10,15	12.11	10.34	2025-07-29 00:00:00	True
SHOP	2025-06-30	5,10,15,30	115.22	124.85	2025-07-29 00:00:00	True
SMCI	2025-06-30	5,10,15,30	49.1	58.63	2025-07-29 00:00:00	True
SNOW	2025-06-30	5,10,15,30	223.37	218.76	2025-07-29 00:00:00	True
SOXL	2025-06-30	5,10,15,30	25.0	27.03	2025-07-29 00:00:00	True
SPY	2025-06-30	5,10,15,30	617.9	635.26	2025-07-29 00:00:00	True
TQQQ	2025-06-30	5,10,15,30	82.98	89.38	2025-07-29 00:00:00	True
U	2025-06-30	5,15,30	24.16	32.54	2025-07-29 00:00:00	False
UPST	2025-06-30	5,10,30	65.19	80.43	2025-07-29 00:00:00	True
VRT	2025-06-30	5,10,15,30	128.71	142.7	2025-07-29 00:00:00	True
XYZ	2025-06-30	5,10,15,30	68.18	78.18	2025-07-29 00:00:00	True
AAL	2025-06-27	5,10,15	11.33	11.42	2025-07-29 00:00:00	True
AAOI	2025-06-27	5,10,15,30	27.58	24.11	2025-07-29 00:00:00	True
ADBE	2025-06-27	5,10,15,30	388.35	370.7	2025-07-29 00:00:00	False
AFRM	2025-06-27	5,10,15,30	68.51	67.96	2025-07-29 00:00:00	True
AMD	2025-06-27	5,10,15	144.88	177.44	2025-07-29 00:00:00	True
APP	2025-06-27	5,10,15	345.19	361.63	2025-07-29 00:00:00	False
AVGO	2025-06-27	5,10,15,30	271.03	297.42	2025-07-29 00:00:00	True
BILI	2025-06-27	5,10,15,30	21.24	22.44	2025-07-29 00:00:00	True
CAT	2025-06-27	5,10,15	387.0	430.05	2025-07-29 00:00:00	True
CLS	2025-06-27	5,10,15,30	153.84	202.0	2025-07-29 00:00:00	True
CLSK	2025-06-27	5,10,15	10.83	11.73	2025-07-29 00:00:00	True
CRM	2025-06-27	5,15,30	272.94	267.39	2025-07-29 00:00:00	True
GOOGL	2025-06-27	5,10,15	173.84	195.75	2025-07-29 00:00:00	True
HOLO	2025-06-27	5,10,30	5.0	4.67	2025-07-29 00:00:00	False
INTC	2025-06-27	5,10,15,30	22.8	20.41	2025-07-29 00:00:00	True
LLY	2025-06-27	5,10,15	789.0	762.95	2025-07-29 00:00:00	True
MARA	2025-06-27	5,10,15,30	15.23	16.61	2025-07-29 00:00:00	False
META	2025-06-27	5,10,15	730.39	700.0	2025-07-29 00:00:00	True
MSFT	2025-06-27	5,10,15,30	497.97	512.57	2025-07-29 00:00:00	True
MSTR	2025-06-27	5,10,15,30	394.01	394.66	2025-07-29 00:00:00	True
NBIS	2025-06-27	5,10,15,30	52.54	50.4	2025-07-29 00:00:00	True
NVDA	2025-06-27	5,10,15	157.87	175.51	2025-07-29 00:00:00	True
OPFI	2025-06-27	5,10,15,30	14.7	10.88	2025-07-29 00:00:00	True
PHUN	2025-06-27	5,10,15	3.05	2.91	2025-07-29 00:00:00	False
QQQ	2025-06-27	5,10,15,30	549.3	567.26	2025-07-29 00:00:00	True
SE	2025-06-27	5,15,30	159.0	160.46	2025-07-29 00:00:00	True
SERV	2025-06-27	5,10,15	11.49	10.34	2025-07-29 00:00:00	False
SMCI	2025-06-27	5,10,15	49.12	58.63	2025-07-29 00:00:00	True
SOL	2025-06-27	5,10,15	1.89	1.91	2025-07-29 00:00:00	True
SOXL	2025-06-27	5,10,15,30	25.44	27.03	2025-07-29 00:00:00	True
SPY	2025-06-27	5,10,15,30	615.39	635.26	2025-07-29 00:00:00	True
TEM	2025-06-27	5,10,15	68.46	58.29	2025-07-29 00:00:00	False
TLRY	2025-06-27	5,10,15	0.41	0.58	2025-07-29 00:00:00	True
TQQQ	2025-06-27	5,10,15,30	81.97	89.38	2025-07-29 00:00:00	True
TSM	2025-06-27	5,10,15,30	227.59	241.33	2025-07-29 00:00:00	True
VST	2025-06-27	10,15,30	190.41	198.0	2025-07-29 00:00:00	True
XYZ	2025-06-27	5,10,15,30	66.65	78.18	2025-07-29 00:00:00	True
AAOI	2025-06-26	5,10,15,30	27.76	24.11	2025-07-29 00:00:00	True
AFRM	2025-06-26	5,10,15	66.61	67.96	2025-07-29 00:00:00	True
AMD	2025-06-26	5,10,15	144.02	177.44	2025-07-29 00:00:00	True
AVGO	2025-06-26	5,10,15,30	270.01	297.42	2025-07-29 00:00:00	True
CAT	2025-06-26	5,10,15	381.38	430.05	2025-07-29 00:00:00	True
CLS	2025-06-26	5,10,15	151.8	202.0	2025-07-29 00:00:00	True
CLSK	2025-06-26	5,10,15	10.8	11.73	2025-07-29 00:00:00	True
COIN	2025-06-26	5,10,15,30	378.18	371.44	2025-07-29 00:00:00	True
DELL	2025-06-26	5,10,30	126.51	133.51	2025-07-29 00:00:00	True
DIS	2025-06-26	5,10,15	121.36	119.91	2025-07-29 00:00:00	True
GOOGL	2025-06-26	5,10,15	173.05	195.75	2025-07-29 00:00:00	False
JD	2025-06-26	5,10,15	33.25	32.22	2025-07-29 00:00:00	False
LI	2025-06-26	5,10,15	28.25	27.38	2025-07-29 00:00:00	False
MARA	2025-06-26	5,10,15	15.12	16.61	2025-07-29 00:00:00	False
META	2025-06-26	5,10,15	727.18	700.0	2025-07-29 00:00:00	True
MSFT	2025-06-26	5,10,15,30	497.43	512.57	2025-07-29 00:00:00	True
MU	2025-06-26	5,15,30	125.15	111.96	2025-07-29 00:00:00	True
NBIS	2025-06-26	5,10,15	52.57	50.4	2025-07-29 00:00:00	True
NVDA	2025-06-26	5,10,15	155.49	175.51	2025-07-29 00:00:00	True
OPFI	2025-06-26	5,10,15	14.56	10.88	2025-07-29 00:00:00	True
PANW	2025-06-26	5,10,15,30	204.58	193.84	2025-07-29 00:00:00	True
PLTR	2025-06-26	5,10,15,30	145.49	156.24	2025-07-29 00:00:00	True
QCOM	2025-06-26	5,10,15,30	158.01	162.08	2025-07-29 00:00:00	True
QQQ	2025-06-26	5,10,15,30	546.22	567.26	2025-07-29 00:00:00	True
RGTI	2025-06-26	5,10,15	11.41	14.47	2025-07-29 00:00:00	False
RKLB	2025-06-26	5,10,15,30	36.17	43.79	2025-07-29 00:00:00	True
RR	2025-06-26	5,10,15,30	1.99	1.9	2025-07-29 00:00:00	False
SERV	2025-06-26	5,10,15	11.36	10.34	2025-07-29 00:00:00	False
SMCI	2025-06-26	5,10,15	49.25	58.63	2025-07-29 00:00:00	True
SOFI	2025-06-26	5,10,15	16.68	22.4	2025-07-29 00:00:00	True
SOXL	2025-06-26	5,10,15,30	25.13	27.03	2025-07-29 00:00:00	True
SPY	2025-06-26	5,10,15,30	611.56	635.26	2025-07-29 00:00:00	True
TIGR	2025-06-26	5,10,15	10.19	9.82	2025-07-29 00:00:00	True
TLRY	2025-06-26	5,10,15	0.41	0.58	2025-07-29 00:00:00	False
TQQQ	2025-06-26	5,10,15,30	80.63	89.38	2025-07-29 00:00:00	True
TSM	2025-06-26	5,10,15	224.57	241.33	2025-07-29 00:00:00	True
VRT	2025-06-26	5,10,15,30	124.12	142.7	2025-07-29 00:00:00	True
VST	2025-06-26	10,15,30	190.61	198.0	2025-07-29 00:00:00	True
AAOI	2025-06-25	5,10,15	26.12	24.11	2025-07-29 00:00:00	True
AFRM	2025-06-25	5,10,15,30	65.95	67.96	2025-07-29 00:00:00	True
AMD	2025-06-25	5,10,15,30	142.67	177.44	2025-07-29 00:00:00	True
APP	2025-06-25	5,10,15	348.5	361.63	2025-07-29 00:00:00	False
AVGO	2025-06-25	5,10,15	266.93	297.42	2025-07-29 00:00:00	True
BILI	2025-06-25	5,10,30	21.03	22.44	2025-07-29 00:00:00	True
BTC	2025-06-25	5,10,15	47.67	52.04	2025-07-29 00:00:00	True
CAT	2025-06-25	5,10,30	371.98	430.05	2025-07-29 00:00:00	True
CLS	2025-06-25	5,10,15	151.06	202.0	2025-07-29 00:00:00	True
COIN	2025-06-25	5,10,15,30	351.74	371.44	2025-07-29 00:00:00	True
COST	2025-06-25	5,10,15	1002.2	934.57	2025-07-29 00:00:00	False
DELL	2025-06-25	5,10,30	121.39	133.51	2025-07-29 00:00:00	True
DIS	2025-06-25	5,10,15	119.32	119.91	2025-07-29 00:00:00	True
DXYZ	2025-06-25	5,10,15	40.32	30.73	2025-07-29 00:00:00	False
HOLO	2025-06-25	5,10,30	5.13	4.67	2025-07-29 00:00:00	False
IBIT	2025-06-25	5,10,15	61.15	66.71	2025-07-29 00:00:00	True
JD	2025-06-25	5,10,15	32.87	32.22	2025-07-29 00:00:00	False
MARA	2025-06-25	5,10,15	15.01	16.61	2025-07-29 00:00:00	False
MSFT	2025-06-25	5,10,15,30	492.59	512.57	2025-07-29 00:00:00	True
MSTR	2025-06-25	5,10,15,30	387.24	394.66	2025-07-29 00:00:00	True
MU	2025-06-25	5,10,15,30	126.74	111.96	2025-07-29 00:00:00	True
PANW	2025-06-25	5,10,15,30	203.13	193.84	2025-07-29 00:00:00	True
RGTI	2025-06-25	5,10,15	11.63	14.47	2025-07-29 00:00:00	False
RIVN	2025-06-25	5,15,30	13.8	13.06	2025-07-29 00:00:00	False
RR	2025-06-25	5,10,15	1.95	1.9	2025-07-29 00:00:00	False
SMCI	2025-06-25	5,10,15	45.87	58.63	2025-07-29 00:00:00	True
SOFI	2025-06-25	5,10,15	16.07	22.4	2025-07-29 00:00:00	True
TLRY	2025-06-25	5,10,15	0.38	0.58	2025-07-29 00:00:00	False
TSM	2025-06-25	5,10,15	222.27	241.33	2025-07-29 00:00:00	True
VST	2025-06-25	5,10,15,30	187.34	198.0	2025-07-29 00:00:00	True
AAOI	2025-06-24	5,10,15	23.55	24.11	2025-07-29 00:00:00	True
AMD	2025-06-24	5,10,15,30	137.86	177.44	2025-07-29 00:00:00	True
ASTS	2025-06-24	5,10,15	53.84	53.09	2025-07-29 00:00:00	True
CAT	2025-06-24	5,10,30	373.05	430.05	2025-07-29 00:00:00	True
COIN	2025-06-24	5,10,15,30	343.99	371.44	2025-07-29 00:00:00	True
COST	2025-06-24	5,10,15	999.8	934.57	2025-07-29 00:00:00	False
DELL	2025-06-24	5,10,15,30	121.0	133.51	2025-07-29 00:00:00	True
DXYZ	2025-06-24	5,10,15	40.24	30.73	2025-07-29 00:00:00	False
MSFT	2025-06-24	5,10,30	491.3	512.57	2025-07-29 00:00:00	True
MU	2025-06-24	5,10,15,30	127.87	111.96	2025-07-29 00:00:00	True
NVDA	2025-06-24	5,10,15	147.41	175.51	2025-07-29 00:00:00	True
OPFI	2025-06-24	5,10,15,30	14.4	10.88	2025-07-29 00:00:00	True
PANW	2025-06-24	5,10,30	203.38	193.84	2025-07-29 00:00:00	True
RIVN	2025-06-24	5,15,30	13.86	13.06	2025-07-29 00:00:00	False
RKLB	2025-06-24	5,10,15	33.51	43.79	2025-07-29 00:00:00	True
RR	2025-06-24	5,10,15	1.96	1.9	2025-07-29 00:00:00	False
SMCI	2025-06-24	5,10,15	42.93	58.63	2025-07-29 00:00:00	True
SOFI	2025-06-24	5,10,15,30	15.9	22.4	2025-07-29 00:00:00	True
VST	2025-06-24	5,10,15,30	186.53	198.0	2025-07-29 00:00:00	True
AFRM	2025-06-23	5,10,15,30	61.99	67.96	2025-07-29 00:00:00	True
AMD	2025-06-23	10,15,30	130.01	177.44	2025-07-29 00:00:00	True
ASTS	2025-06-23	5,10,15,30	48.28	53.09	2025-07-29 00:00:00	True
CAT	2025-06-23	5,10,30	360.56	430.05	2025-07-29 00:00:00	True
COIN	2025-06-23	5,10,15	306.39	371.44	2025-07-29 00:00:00	True
COST	2025-06-23	5,10,15	998.74	934.57	2025-07-29 00:00:00	False
HIMS	2025-06-23	5,10,15,30	45.28	60.27	2025-07-29 00:00:00	False
MU	2025-06-23	5,10,15,30	123.08	111.96	2025-07-29 00:00:00	True
OPFI	2025-06-23	5,10,15,30	13.03	10.88	2025-07-29 00:00:00	False
PANW	2025-06-23	5,10,15	203.26	193.84	2025-07-29 00:00:00	True
RIVN	2025-06-23	5,10,15,30	13.72	13.06	2025-07-29 00:00:00	False
SH	2025-06-23	5,10,15,30	41.58	38.82	2025-07-29 00:00:00	False
VST	2025-06-23	5,10,15,30	185.15	198.0	2025-07-29 00:00:00	True
WMT	2025-06-23	5,10,15	96.37	98.33	2025-07-29 00:00:00	False
ALAB	2025-06-20	5,10,15	97.23	118.41	2025-07-29 00:00:00	True
AMD	2025-06-20	5,10,15,30	128.33	177.44	2025-07-29 00:00:00	True
CAT	2025-06-20	5,10,30	362.27	430.05	2025-07-29 00:00:00	True
COIN	2025-06-20	5,10,15	305.7	371.44	2025-07-29 00:00:00	True
DELL	2025-06-20	5,10,15,30	118.88	133.51	2025-07-29 00:00:00	True
HIMS	2025-06-20	5,10,15,30	63.99	60.27	2025-07-29 00:00:00	True
INTC	2025-06-20	5,10,15,30	20.94	20.41	2025-07-29 00:00:00	True
MLGO	2025-06-20	5,10,15	21.48	10.01	2025-07-29 00:00:00	False
MRVL	2025-06-20	5,10,15	75.35	76.34	2025-07-29 00:00:00	True
MSFT	2025-06-20	5,15,30	478.86	512.57	2025-07-29 00:00:00	True
MU	2025-06-20	5,10,15,30	123.16	111.96	2025-07-29 00:00:00	True
NVDA	2025-06-20	5,10,15	144.62	175.51	2025-07-29 00:00:00	True
OPFI	2025-06-20	5,10,15	12.86	10.88	2025-07-29 00:00:00	False
RDDT	2025-06-20	5,10,15	143.7	144.85	2025-07-29 00:00:00	True
SH	2025-06-20	5,10,15,30	41.67	38.82	2025-07-29 00:00:00	True
SMCI	2025-06-20	5,10,15	44.56	58.63	2025-07-29 00:00:00	True
SOFI	2025-06-20	5,10,15,30	15.23	22.4	2025-07-29 00:00:00	True
SOUN	2025-06-20	5,10,15	9.35	10.69	2025-07-29 00:00:00	False
SQQQ	2025-06-20	5,10,15,30	22.89	18.17	2025-07-29 00:00:00	False
VST	2025-06-20	5,10,15,30	184.69	198.0	2025-07-29 00:00:00	True
WMT	2025-06-20	5,10,15	96.03	98.33	2025-07-29 00:00:00	False
ALAB	2025-06-18	5,10,15,30	97.31	118.41	2025-07-29 00:00:00	True
AMZN	2025-06-18	5,10,15,30	215.96	231.01	2025-07-29 00:00:00	True
ASTS	2025-06-18	5,10,15,30	44.3	53.09	2025-07-29 00:00:00	True
CAT	2025-06-18	5,10,30	361.52	430.05	2025-07-29 00:00:00	True
CRWD	2025-06-18	5,10,30	487.13	465.51	2025-07-29 00:00:00	True
DELL	2025-06-18	5,10,15,30	117.24	133.51	2025-07-29 00:00:00	True
FUTU	2025-06-18	5,10,15	122.06	155.23	2025-07-29 00:00:00	True
GME	2025-06-18	5,10,15	23.4	22.55	2025-07-29 00:00:00	False
HIMS	2025-06-18	5,15,30	60.63	60.27	2025-07-29 00:00:00	True
INTC	2025-06-18	5,10,15	21.43	20.41	2025-07-29 00:00:00	True
MSFT	2025-06-18	5,10,15,30	479.55	512.57	2025-07-29 00:00:00	True
MU	2025-06-18	5,10,15,30	122.1	111.96	2025-07-29 00:00:00	True
OXY	2025-06-18	5,10,15,30	45.92	45.46	2025-07-29 00:00:00	True
PANW	2025-06-18	5,10,15,30	201.09	193.84	2025-07-29 00:00:00	True
RDDT	2025-06-18	5,10,15	141.23	144.85	2025-07-29 00:00:00	True
SOFI	2025-06-18	5,10,30	15.2	22.4	2025-07-29 00:00:00	True
VRT	2025-06-18	5,10,15,30	119.12	142.7	2025-07-29 00:00:00	True
VST	2025-06-18	5,10,15,30	179.88	198.0	2025-07-29 00:00:00	True
AA	2025-06-17	5,10,15	29.07	30.44	2025-07-29 00:00:00	True
AMZN	2025-06-17	5,10,15	216.45	231.01	2025-07-29 00:00:00	True
CLS	2025-06-17	5,10,15,30	131.9	202.0	2025-07-29 00:00:00	True
ETH	2025-06-17	5,10,15	24.02	35.45	2025-07-29 00:00:00	False
ETHA	2025-06-17	5,10,15	19.31	28.49	2025-07-29 00:00:00	False
